step	loss_step
939	0.721505343914032
944	0.23849059641361237
949	0.6222727298736572
954	0.7388306856155396
959	0.7136099934577942
964	0.8361773490905762
969	0.47485843300819397
974	0.49394071102142334
979	0.5939183235168457
984	0.6202062964439392
989	0.7350496649742126
994	0.7376843690872192
999	0.48442983627319336
1004	0.7448831796646118
1009	0.8416603803634644
1014	0.4723699688911438
1019	0.6988056898117065
1024	0.0
1029	0.9616415500640869
1034	0.9659166932106018
1039	0.742203950881958
1044	0.6019619703292847
1049	0.7451578974723816
1054	0.24454687535762787
1059	0.7110399603843689
1064	0.7208197116851807
1069	0.6128298044204712
1074	0.6189205646514893
1079	0.24473899602890015
1084	0.9821663498878479
1089	0.47822752594947815
1094	0.86604905128479
1099	0.7434791922569275
1104	0.8880617618560791
1109	0.49643784761428833
1114	0.9701888561248779
1119	0.7077685594558716
1124	0.616446316242218
1129	0.7332857251167297
1134	0.36981746554374695
1139	0.6949152946472168
1144	0.6202858686447144
1149	0.9289575815200806
1154	0.822292685508728
1159	0.4680475890636444
1164	0.5827996730804443
1169	0.7137640714645386
1174	0.838191568851471
1179	0.7111735939979553
1184	0.7146158218383789
1189	0.8260472416877747
1194	0.3701154291629791
1199	0.5747842192649841
1204	0.8007820844650269
1209	0.6211209893226624
1214	0.6103179454803467
1219	0.746800422668457
1224	0.847286581993103
1229	0.32488030195236206
1234	0.12438879907131195
1239	0.5793120265007019
1244	0.4818904995918274
1249	0.8423506021499634
1254	0.9740444421768188
1259	0.7170596122741699
1264	0.6168012022972107
1269	0.6654613018035889
1274	0.4626248776912689
1279	0.3487967252731323
1284	0.5612711906433105
1289	0.9147741794586182
1294	0.6939630508422852
1299	0.8163074851036072
1304	0.4926707148551941
1309	0.8407731056213379
1314	0.7312644720077515
1319	0.5499171018600464
1324	0.7305646538734436
1329	0.7271249294281006
1334	0.7672107219696045
1339	0.5535513162612915
1344	0.8018549680709839
1349	0.6051725149154663
1354	0.9328741431236267
1359	0.5495600700378418
1364	0.48370271921157837
1369	0.9049427509307861
1374	0.9270908832550049
1379	0.6903342604637146
1384	0.5899701118469238
1389	0.8026217222213745
1394	0.9809857606887817
1399	0.12467242777347565
1404	0.8442764282226562
1409	0.6655458211898804
1414	0.719415009021759
1419	0.9564181566238403
1424	0.9037071466445923
1429	0.588265061378479
1434	0.24569851160049438
1439	0.567024827003479
1444	0.74021977186203
1449	0.7445520162582397
1454	0.5854796767234802
1459	0.8568371534347534
1464	0.7823708057403564
1469	0.9671431183815002
1474	0.8693398237228394
1479	0.8207384347915649
1484	0.8256558179855347
1489	0.7860777378082275
1494	0.47097283601760864
1499	0.35970932245254517
1504	0.7259429693222046
1509	0.8429221510887146
1514	0.6916369795799255
1519	0.5947102308273315
1524	0.6658041477203369
1529	0.9628227353096008
1534	0.24143394827842712
1539	0.23745030164718628
1544	0.7825310826301575
1549	0.9387919902801514
1554	0.6034939885139465
1559	0.5432852506637573
1564	0.6875050663948059
1569	0.4835963845252991
1574	0.6450493335723877
1579	0.3298836648464203
1584	0.5260792374610901
1589	0.686190664768219
1594	0.9063472747802734
1599	0.4683288633823395
1604	0.42704516649246216
1609	0.6949440240859985
1614	0.6047013401985168
1619	0.7460957765579224
1624	0.31695622205734253
1629	0.5921292304992676
1634	0.4835299849510193
1639	0.0
1644	0.21926695108413696
1649	0.8225311636924744
1654	0.5168960094451904
1659	0.5967087745666504
1664	0.5910409688949585
1669	0.4769176244735718
1674	0.5669808983802795
1679	0.6481516361236572
1684	0.4303358793258667
1689	0.5557367205619812
1694	0.4735834300518036
1699	0.11723969131708145
1704	0.8580341339111328
1709	0.4230661690235138
1714	0.6907283067703247
1719	0.8113831281661987
1724	0.3634464740753174
1729	0.7266050577163696
1734	0.9234460592269897
1739	0.6430073380470276
1744	0.6602915525436401
1749	0.6161439418792725
1754	0.7300455570220947
1759	0.5713693499565125
1764	0.6474934816360474
1769	0.5903614163398743
1774	0.5512790679931641
1779	0.8129904866218567
1784	0.45472103357315063
1789	0.5952968597412109
1794	0.5768120288848877
1799	0.6283701062202454
1804	0.74604332447052
1809	0.5254108905792236
1814	0.6899298429489136
1819	0.7872278690338135
1824	0.7029850482940674
1829	0.9533544778823853
1834	0.43911871314048767
1839	0.7400095462799072
1844	0.09002690762281418
1849	0.729703962802887
1854	0.6018506288528442
1859	0.4078008234500885
1864	0.6232538223266602
1869	0.503919780254364
1874	0.6848304867744446
1879	0.6701825857162476
1884	0.23933491110801697
1889	0.857542872428894
1894	0.6296883821487427
1899	0.6623468399047852
1904	0.28920778632164
1909	0.7612562775611877
1914	0.5320701599121094
1919	0.72639000415802
1924	0.8303238749504089
1929	0.3042537271976471
1934	0.753286600112915
1939	0.4989587664604187
1944	0.4912264347076416
1949	0.5611158609390259
1954	0.5516590476036072
1959	0.8484353423118591
1964	0.6399567127227783
1969	0.5727382302284241
1974	0.5538438558578491
1979	0.6747105121612549
1984	0.31777364015579224
1989	0.7991254329681396
1994	0.4105153977870941
1999	0.7997308969497681
2004	0.5307143926620483
2009	0.5848944187164307
2014	0.602771520614624
2019	0.6765170097351074
2024	0.894305944442749
2029	0.6221603155136108
2034	0.7676809430122375
2039	0.3878645598888397
2044	0.7461016178131104
2049	0.32422542572021484
2054	0.5738074779510498
2059	0.8549292087554932
2064	0.3799317479133606
2069	0.5998868942260742
2074	0.34796077013015747
2079	0.6339067220687866
2084	0.5494872331619263
2089	0.5010992288589478
2094	0.6758193969726562
2099	0.4664888083934784
2104	0.2814296782016754
2109	0.5273116230964661
2114	0.7638401985168457
2119	0.7423117160797119
2124	0.2706573009490967
2129	0.7565369009971619
2134	0.47976288199424744
2139	0.3613341748714447
2144	0.5651296377182007
2149	0.8399689793586731
2154	0.7269012331962585
2159	0.4092872440814972
2164	0.33356255292892456
2169	0.3541107475757599
2174	0.37659621238708496
2179	0.5134198665618896
2184	0.721207857131958
2189	0.8066569566726685
2194	0.28594279289245605
2199	0.6557292342185974
2204	0.6555672883987427
2209	0.5052913427352905
2214	0.5011984705924988
2219	0.6523123979568481
2224	0.7884129285812378
2229	0.2060270607471466
2234	0.3834773302078247
2239	0.4716395139694214
2244	0.488294780254364
2249	0.3375749886035919
2254	0.41316622495651245
2259	0.5256831645965576
2264	0.3912298083305359
2269	0.7542273998260498
2274	0.5403875112533569
2279	0.5315694808959961
2284	0.5339520573616028
2289	0.3916754126548767
2294	0.5202613472938538
2299	0.7635645866394043
2304	0.7849883437156677
2309	0.5509617924690247
2314	0.6571208238601685
2319	0.3879178762435913
2324	0.5534996390342712
2329	0.7049336433410645
2334	0.3808104395866394
2339	0.5815351009368896
2344	0.5894497632980347
2349	0.5140804648399353
2354	0.28622105717658997
2359	0.661683201789856
2364	0.5096124410629272
2369	0.6552314758300781
2374	0.4114134907722473
2379	0.5764847993850708
2384	0.5764206051826477
2389	0.3755135238170624
2394	0.7275307178497314
2399	0.613985538482666
2404	0.6636182069778442
2409	0.5312760472297668
2414	0.49681222438812256
2419	0.5047910809516907
2424	0.6680934429168701
2429	0.469130277633667
2434	0.47691285610198975
2439	0.535742461681366
2444	0.4484666585922241
2449	0.6247559189796448
2454	0.5415439605712891
2459	0.0
2464	0.6797492504119873
2469	0.6147372722625732
2474	0.22203458845615387
2479	0.7102736234664917
2484	0.2569703757762909
2489	0.44824719429016113
2494	0.6835524439811707
2499	0.34581488370895386
2504	0.359511137008667
2509	0.7439111471176147
2514	0.46503889560699463
2519	0.4048044979572296
2524	0.3872033357620239
2529	0.4637625813484192
2534	0.5271709561347961
2539	0.549977719783783
2544	0.2403101623058319
2549	0.45557814836502075
2554	0.6202428936958313
2559	0.4942563474178314
2564	0.43736961483955383
2569	0.45794475078582764
2574	0.40006205439567566
2579	0.6644304990768433
2584	0.5640338659286499
2589	0.33646950125694275
2594	0.6312991380691528
2599	0.6417094469070435
2604	0.7314273715019226
2609	0.4430654048919678
2614	0.3526579737663269
2619	0.47247886657714844
2624	0.21059922873973846
2629	0.5543162822723389
2634	0.4985094368457794
2639	0.7494261860847473
2644	0.6473829746246338
2649	0.5909830331802368
2654	0.42835351824760437
2659	0.5863353610038757
2664	0.09974092245101929
2669	0.6904512643814087
2674	0.7940654754638672
2679	0.21920634806156158
2684	0.52085280418396
2689	0.5724766254425049
2694	0.4100589156150818
2699	0.4715152978897095
2704	0.6446293592453003
2709	0.58124840259552
2714	0.5949934720993042
2719	0.5722731947898865
2724	0.39998310804367065
2729	0.19723160564899445
2734	0.6859839558601379
2739	0.5291348099708557
2744	0.5822625160217285
2749	0.251826673746109
2754	0.3661775588989258
2759	0.6071943640708923
2764	0.5012302398681641
2769	0.49800288677215576
2774	0.2812950015068054
2779	0.6301697492599487
2784	0.463657021522522
2789	0.2768990099430084
2794	0.41442832350730896
2799	0.7009238004684448
2804	0.3179052472114563
2809	0.4810853600502014
2814	0.4985380172729492
2819	0.44784966111183167
2824	0.6763663291931152
2829	0.547683835029602
2834	0.39618632197380066
2839	0.2059083878993988
2844	0.5164511203765869
2849	0.6170423626899719
2854	0.4850151538848877
2859	0.7207068800926208
2864	0.6588494777679443
2869	0.22745928168296814
2874	0.7276256084442139
2879	0.5418762564659119
2884	0.5267910957336426
2889	0.42102980613708496
2894	0.5663352608680725
2899	0.3479269742965698
2904	0.4122355282306671
2909	0.22421309351921082
2914	0.7184220552444458
2919	0.3481157422065735
2924	0.6048496961593628
2929	0.4395700693130493
2934	0.5504891872406006
2939	0.51521897315979
2944	0.554490327835083
2949	0.5701140761375427
2954	0.4586610496044159
2959	0.5004448294639587
2964	0.4132847189903259
2969	0.6157671213150024
2974	0.3331736624240875
2979	0.47758615016937256
2984	0.5512704849243164
2989	0.31625860929489136
2994	0.23920002579689026
2999	0.6481907963752747
3004	0.546139121055603
3009	0.41253799200057983
3014	0.5406917929649353
3019	0.6875933408737183
3024	0.6122905015945435
3029	0.42665740847587585
3034	0.3709094524383545
3039	0.48907169699668884
3044	0.32193484902381897
3049	0.6934789419174194
3054	0.5292069315910339
3059	0.5304039120674133
3064	0.3718150854110718
3069	0.6012760996818542
3074	0.24432960152626038
3079	0.4248051047325134
3084	0.6052555441856384
3089	0.5618116855621338
3094	0.261441707611084
3099	0.6914750337600708
3104	0.6035776138305664
3109	0.6423263549804688
3114	0.5128209590911865
3119	0.05115232616662979
3124	0.2687170207500458
3129	0.4778214991092682
3134	0.5826510190963745
3139	0.6090019345283508
3144	0.5964778065681458
3149	0.5885691046714783
3154	0.5511385202407837
3159	0.5506030321121216
3164	0.1602226197719574
3169	0.5026316046714783
3174	0.4676326811313629
3179	0.19502894580364227
3184	0.5711042881011963
3189	0.6204718351364136
3194	0.5813409686088562
3199	0.3861810564994812
3204	0.5312701463699341
3209	0.39564454555511475
3214	0.43236243724823
3219	0.6956769824028015
3224	0.33108389377593994
3229	0.5158131122589111
3234	0.42740386724472046
3239	0.7036805748939514
3244	0.767110288143158
3249	0.2330799698829651
3254	0.24697569012641907
3259	0.5963964462280273
3264	0.40485048294067383
3269	0.1993676871061325
3274	0.4689919352531433
3279	0.05748061090707779
3284	0.5085456967353821
3289	0.49371427297592163
3294	0.5587350130081177
3299	0.6813366413116455
3304	0.5190221071243286
3309	0.3301365375518799
3314	0.36790698766708374
3319	0.40138041973114014
3324	0.48753035068511963
3329	0.5593111515045166
3334	0.5242452025413513
3339	0.3661923408508301
3344	0.11359227448701859
3349	0.190232515335083
3354	0.48428428173065186
3359	0.5305265784263611
3364	0.6532061100006104
3369	0.5413115620613098
3374	0.5114798545837402
3379	0.6404774785041809
3384	0.5288900136947632
3389	0.5116509199142456
3394	0.331490159034729
3399	0.5428541302680969
3404	0.2553742527961731
3409	0.3597090542316437
3414	0.3534640073776245
3419	0.6996883153915405
3424	0.6713246703147888
3429	0.512499213218689
3434	0.4085713028907776
3439	0.3381570875644684
3444	0.46026700735092163
3449	0.5989724397659302
3454	0.32408154010772705
3459	0.32418400049209595
3464	0.7053073048591614
3469	0.5016403198242188
3474	0.48516660928726196
3479	0.6646891236305237
3484	0.28446874022483826
3489	0.3638156056404114
3494	0.4725511074066162
3499	0.43128135800361633
3504	0.3082294166088104
3509	0.46626657247543335
3514	0.7268640398979187
3519	0.2479129135608673
3524	0.18589605391025543
3529	0.5159494876861572
3534	0.32346564531326294
3539	0.4785836935043335
3544	0.138054758310318
3549	0.36099928617477417
3554	0.5260624885559082
3559	0.5921527147293091
3564	0.6667078733444214
3569	0.516543984413147
3574	0.23468229174613953
3579	0.3564140498638153
3584	0.35092082619667053
3589	0.6018128395080566
3594	0.38472872972488403
3599	0.3851938843727112
3604	0.3593153655529022
3609	0.1840682029724121
3614	0.3442855477333069
3619	0.5821305513381958
3624	0.41632533073425293
3629	0.36136212944984436
3634	0.3759555220603943
3639	0.17944090068340302
3644	0.3500209152698517
3649	0.543073296546936
3654	0.35467132925987244
3659	0.4733628034591675
3664	0.5652691125869751
3669	0.46593549847602844
3674	0.671085000038147
3679	0.3631477355957031
3684	0.38585615158081055
3689	0.0
3694	0.4888053238391876
3699	0.5317844748497009
3704	0.21526433527469635
3709	0.271077424287796
3714	0.5359691977500916
3719	0.5338784456253052
3724	0.6956189274787903
3729	0.4022136628627777
3734	0.46627935767173767
3739	0.4849615693092346
3744	0.25949326157569885
3749	0.35992172360420227
3754	0.48351937532424927
3759	0.38383013010025024
3764	0.7383092045783997
3769	0.27696213126182556
3774	0.2828986644744873
3779	0.71298748254776
3784	0.42382514476776123
3789	0.4556981027126312
3794	0.3341468274593353
3799	0.5258535146713257
3804	0.5220205783843994
3809	0.5094794034957886
3814	0.5260123610496521
3819	0.4851783514022827
3824	0.4912177622318268
3829	0.4850960969924927
3834	0.25968796014785767
3839	0.36380088329315186
3844	0.5206388831138611
3849	0.615894079208374
3854	0.5614057779312134
3859	0.48096364736557007
3864	0.4797729253768921
3869	0.384235680103302
3874	0.38842886686325073
3879	0.6678929328918457
3884	0.3877333104610443
3889	0.5805951356887817
3894	0.09234598278999329
3899	0.4797925055027008
3904	0.40611395239830017
3909	0.36694908142089844
3914	0.39630693197250366
3919	0.602094292640686
3924	0.331387460231781
3929	0.41746199131011963
3934	0.6882866024971008
3939	0.3355705738067627
3944	0.37220996618270874
3949	0.4700202941894531
3954	0.4577336013317108
3959	0.5010616779327393
3964	0.5130442380905151
3969	0.47296807169914246
3974	0.3339897692203522
3979	0.3696284294128418
3984	0.5495827794075012
3989	0.5847948789596558
3994	0.6163716316223145
3999	0.5258867144584656
4004	0.5983173251152039
4009	0.6324222087860107
4014	0.2859494686126709
4019	0.30573922395706177
4024	0.41274595260620117
4029	0.5161228775978088
4034	0.35006439685821533
4039	0.4698134660720825
4044	0.5085011720657349
4049	0.4226396083831787
4054	0.2306363880634308
4059	0.6259465217590332
4064	0.3698268532752991
4069	0.35759687423706055
4074	0.3246302008628845
4079	0.4725716710090637
4084	0.7619849443435669
4089	0.3491445481777191
4094	0.3333648443222046
4099	0.12943913042545319
4104	0.4018743932247162
4109	0.501060962677002
4114	0.47822868824005127
4119	0.31098124384880066
4124	0.3608499765396118
4129	0.5282049775123596
4134	0.7024174332618713
4139	0.5208408832550049
4144	0.45080018043518066
4149	0.22062130272388458
4154	0.4885065257549286
4159	0.46034738421440125
4164	0.34971433877944946
4169	0.6414865255355835
4174	0.5182148814201355
4179	0.631484866142273
4184	0.6921603679656982
4189	0.35001474618911743
4194	0.6803888082504272
4199	0.32968610525131226
4204	0.23670968413352966
4209	0.33378538489341736
4214	0.3025522232055664
4219	0.320521742105484
4224	0.5046255588531494
4229	0.5216130018234253
4234	0.38549983501434326
4239	0.48528891801834106
4244	0.46124619245529175
4249	0.5084980726242065
4254	0.5032668113708496
4259	0.3869346082210541
4264	0.5172545909881592
4269	0.4056822657585144
4274	0.5023394823074341
4279	0.41788017749786377
4284	0.36678242683410645
4289	0.48823657631874084
4294	0.38403528928756714
4299	0.5427960157394409
4304	0.16051414608955383
4309	0.16264617443084717
4314	0.47783637046813965
4319	0.30041182041168213
4324	0.31075701117515564
4329	0.4983940124511719
4334	0.2907746136188507
4339	0.30173712968826294
4344	0.5027098059654236
4349	0.4336262047290802
4354	0.45978760719299316
4359	0.37874001264572144
4364	0.4159752428531647
4369	0.47978368401527405
4374	0.6754336357116699
4379	0.5958577394485474
4384	0.4980793595314026
4389	0.2959721088409424
4394	0.6444905996322632
4399	0.40807563066482544
4404	0.3178749084472656
4409	0.43648070096969604
4414	0.6172448396682739
4419	0.6218448281288147
4424	0.4857480525970459
4429	0.6846926808357239
4434	0.5380792617797852
4439	0.29779812693595886
4444	0.334725946187973
4449	0.3281223177909851
4454	0.3042503595352173
4459	0.512559175491333
4464	0.500777542591095
4469	0.5144485831260681
4474	0.3442974090576172
4479	0.47769594192504883
4484	0.3851586580276489
4489	0.3505781590938568
4494	0.17493246495723724
4499	0.367863267660141
4504	0.6102874279022217
4509	0.3333258032798767
4514	0.3539784848690033
4519	0.6493576169013977
4524	0.30251607298851013
4529	0.4974755048751831
4534	0.6387593746185303
4539	0.45924636721611023
4544	0.44342783093452454
4549	0.4794062674045563
4554	0.4526246190071106
4559	0.3389585018157959
4564	0.6878178119659424
4569	0.4695405066013336
4574	0.34939396381378174
4579	0.3635369837284088
4584	0.32887765765190125
4589	0.5443611145019531
4594	0.30154433846473694
4599	0.3821578323841095
4604	0.37973153591156006
4609	0.47856688499450684
4614	0.27147531509399414
4619	0.39809197187423706
4624	0.17686644196510315
4629	0.36067134141921997
4634	0.4779905676841736
4639	0.49925124645233154
4644	0.27979639172554016
4649	0.31383296847343445
4654	0.12766996026039124
4659	0.48211851716041565
4664	0.5872994661331177
4669	0.2999473810195923
4674	0.4217945337295532
4679	0.6283497214317322
4684	0.3481467366218567
4689	0.24945080280303955
4694	0.3478761911392212
4699	0.40348535776138306
4704	0.4841878414154053
4709	0.28289008140563965
4714	0.023276299238204956
4719	0.6058558821678162
4724	0.6255739331245422
4729	0.20174358785152435
4734	0.3279239535331726
4739	0.5359559655189514
4744	0.196160227060318
4749	0.5409259796142578
4754	0.33217594027519226
4759	0.5012693405151367
4764	0.532463550567627
4769	0.6624906063079834
4774	0.3903065323829651
4779	0.47702914476394653
4784	0.4651491940021515
4789	0.4573696255683899
4794	0.30096012353897095
4799	0.3458366394042969
4804	0.5673288702964783
4809	0.6415103673934937
4814	0.5360840559005737
4819	0.5282411575317383
4824	0.18370625376701355
4829	0.15603047609329224
4834	0.31760603189468384
4839	0.6208364963531494
4844	0.6553617715835571
4849	0.39872726798057556
4854	0.4992593824863434
4859	0.4640388786792755
4864	0.6488758325576782
4869	0.2918739914894104
4874	0.37837859988212585
4879	0.3397274613380432
4884	0.44514185190200806
4889	0.3918742537498474
4894	0.31788918375968933
4899	0.6384874582290649
4904	0.27419206500053406
4909	0.495682030916214
4914	0.3671843409538269
4919	0.09746796637773514
4924	0.3792903423309326
4929	0.6778620481491089
4934	0.4795299172401428
4939	0.30824601650238037
4944	0.2275325059890747
4949	0.300700306892395
4954	0.537432074546814
4959	0.5240930318832397
4964	0.44352224469184875
4969	0.5031158328056335
4974	0.31732484698295593
4979	0.27326834201812744
4984	0.47690868377685547
4989	0.4167442321777344
4994	0.4259251356124878
4999	0.343816876411438
5004	0.46335628628730774
5009	0.6585451364517212
5014	0.5042693018913269
5019	0.3606984615325928
5024	0.4540891945362091
5029	0.2903098165988922
5034	0.3514133095741272
5039	0.35258597135543823
5044	0.4678543508052826
5049	0.44775646924972534
5054	0.18427053093910217
5059	0.5161147713661194
5064	0.19266264140605927
5069	0.2481749951839447
5074	0.25610554218292236
5079	0.4720996916294098
5084	0.4591458737850189
5089	0.14904838800430298
5094	0.4956481158733368
5099	0.3138587474822998
5104	0.31882673501968384
5109	0.35688942670822144
5114	0.542262613773346
5119	0.4788736402988434
5124	0.0
5129	0.5019998550415039
5134	0.7003144025802612
5139	0.5958408713340759
5144	0.3394235372543335
5149	0.39056527614593506
5154	0.3155555725097656
5159	0.5808317065238953
5164	0.19846871495246887
5169	0.4696190357208252
5174	0.2692738175392151
5179	0.49029070138931274
5184	0.427428275346756
5189	0.25099438428878784
5194	0.2982187569141388
5199	0.33545982837677
5204	0.13829408586025238
5209	0.20064613223075867
5214	0.3607194125652313
5219	0.2852669358253479
5224	0.5854678153991699
5229	0.07801418751478195
5234	0.47935155034065247
5239	0.5549201369285583
5244	0.4802413582801819
5249	0.6041509509086609
5254	0.4906240999698639
5259	0.272959440946579
5264	0.6056349277496338
5269	0.6264297366142273
5274	0.4711635112762451
5279	0.4906467795372009
5284	0.5208240151405334
5289	0.45913395285606384
5294	0.49613142013549805
5299	0.21865002810955048
5304	0.18297041952610016
5309	0.21118584275245667
5314	0.451411634683609
5319	0.1857261061668396
5324	0.505669355392456
5329	0.41519680619239807
5334	0.3963273763656616
5339	0.19271886348724365
5344	0.3379002511501312
5349	0.062131740152835846
5354	0.3633909225463867
5359	0.3370625078678131
5364	0.35268306732177734
5369	0.3563084304332733
5374	0.3134801387786865
5379	0.47935235500335693
5384	0.3649241030216217
5389	0.28550204634666443
5394	0.5609121322631836
5399	0.40955981612205505
5404	0.390641450881958
5409	0.49932944774627686
5414	0.6455094814300537
5419	0.6464068293571472
5424	0.5141276121139526
5429	0.48444485664367676
5434	0.35365933179855347
5439	0.5737618803977966
5444	0.5974459648132324
5449	0.46855202317237854
5454	0.54725182056427
5459	0.3918696939945221
5464	0.4962753653526306
5469	0.24463720619678497
5474	0.5042258501052856
5479	0.43676242232322693
5484	0.30566954612731934
5489	0.5219871401786804
5494	0.45188450813293457
5499	0.16486836969852448
5504	0.23823478817939758
5509	0.24309933185577393
5514	0.47678065299987793
5519	0.29976874589920044
5524	0.16063424944877625
5529	0.44558751583099365
5534	0.3768875002861023
5539	0.22332832217216492
5544	0.3992776572704315
5549	0.6028063297271729
5554	0.5078963041305542
5559	0.4610658288002014
5564	0.30737441778182983
5569	0.4794061779975891
5574	0.6082223653793335
5579	0.5923747420310974
5584	0.44784408807754517
5589	0.32753148674964905
5594	0.430539071559906
5599	0.4168887138366699
5604	0.19759580492973328
5609	0.4534217119216919
5614	0.1250540018081665
5619	0.5453758835792542
5624	0.3243698477745056
5629	0.5101006031036377
5634	0.4898117780685425
5639	0.44733524322509766
5644	0.325775682926178
5649	0.6152228116989136
5654	0.49247708916664124
5659	0.42144572734832764
5664	0.360676646232605
5669	0.5987005233764648
5674	0.299474835395813
5679	0.4339603781700134
5684	0.1595088392496109
5689	0.3229410648345947
5694	0.4791414737701416
5699	0.19439226388931274
5704	0.388298362493515
5709	0.21899305284023285
5714	0.4691067636013031
5719	0.4535906910896301
5724	0.3912891745567322
5729	0.41239601373672485
5734	0.4395519495010376
5739	0.0
5744	0.13991710543632507
5749	0.4774712920188904
5754	0.5369851589202881
5759	0.5143593549728394
5764	0.5215424299240112
5769	0.4679775834083557
5774	0.597813069820404
5779	0.37403228878974915
5784	0.49275821447372437
5789	0.6149933338165283
5794	0.5177783966064453
5799	0.32104262709617615
5804	0.3671839237213135
5809	0.6177502274513245
5814	0.5384485721588135
5819	0.6038346290588379
5824	0.6101648807525635
5829	0.3545888662338257
5834	0.3129282295703888
5839	0.32854020595550537
5844	0.32383692264556885
5849	0.5092602968215942
5854	0.5253360271453857
5859	0.2993197441101074
5864	0.3501393795013428
5869	0.33138221502304077
5874	0.5865657925605774
5879	0.22779232263565063
5884	0.3317529559135437
5889	0.2916284203529358
5894	0.44137999415397644
5899	0.6129176616668701
5904	0.6283544301986694
5909	0.47238418459892273
5914	0.49931567907333374
5919	0.30865561962127686
5924	0.20922234654426575
5929	0.21900905668735504
5934	0.4782572388648987
5939	0.2808915972709656
5944	0.4643063545227051
5949	0.32692191004753113
5954	0.5037111639976501
5959	0.334371954202652
