step	loss_epoch
7010	0.401893675327301
7051	0.4120543599128723
7092	0.42363476753234863
7133	0.4085896611213684
7174	0.39054879546165466
7215	0.38034650683403015
7256	0.40779542922973633
7297	0.39514416456222534
7338	0.3798229396343231
7379	0.3898591697216034
7420	0.3747275769710541
7461	0.39716315269470215
7502	0.4014548063278198
7543	0.40137729048728943
7584	0.414790540933609
7625	0.3659020960330963
7666	0.37517908215522766
7707	0.3986418545246124
7748	0.4312908351421356
7789	0.3867921829223633
7830	0.3957085609436035
7871	0.38602668046951294
7912	0.41026735305786133
7953	0.38665539026260376
7994	0.4000433087348938
8035	0.3984270691871643
8076	0.4176158308982849
8117	0.41298165917396545
8158	0.41085928678512573
8199	0.3871012032032013
8240	0.3951016962528229
8281	0.395621657371521
8322	0.40349364280700684
8363	0.40776553750038147
8404	0.37823447585105896
8445	0.3871496915817261
8486	0.39858806133270264
8527	0.39528775215148926
8568	0.38869422674179077
8609	0.4240613579750061
8650	0.3594176769256592
8691	0.4159111976623535
8732	0.3742186427116394
8773	0.39324310421943665
8814	0.4047223627567291
8855	0.4035734236240387
8896	0.3837946355342865
8937	0.38873109221458435
8978	0.3871607780456543
9019	0.40786758065223694
9060	0.3798077404499054
9101	0.3934280574321747
9142	0.3987359404563904
9183	0.40060174465179443
9224	0.4012914299964905
9265	0.3850270211696625
9306	0.3853599727153778
9347	0.400524765253067
9388	0.39289337396621704
9429	0.3951241970062256
9470	0.38464537262916565
9511	0.39017102122306824
9552	0.3639899492263794
9593	0.40095001459121704
9634	0.3745250701904297
9675	0.37548017501831055
9716	0.387133926153183
9757	0.38377851247787476
9798	0.3744525909423828
9839	0.4051959812641144
9880	0.39024579524993896
9921	0.3840862214565277
9962	0.3704805076122284
10003	0.37901797890663147
10044	0.37674179673194885
10085	0.36007651686668396
10126	0.40115636587142944
10167	0.38497406244277954
10208	0.37864208221435547
10249	0.36087286472320557
10290	0.38950756192207336
10331	0.3535205125808716
10372	0.40457114577293396
10413	0.36585572361946106
10454	0.3712618947029114
10495	0.40280359983444214
10536	0.37273499369621277
10577	0.3812403082847595
10618	0.38821569085121155
10659	0.37254154682159424
10700	0.3878835141658783
10741	0.37033775448799133
10782	0.382813960313797
10823	0.37808939814567566
10864	0.3792670965194702
10905	0.39508214592933655
10946	0.36270871758461
10987	0.36989033222198486
11028	0.37276342511177063
11069	0.3640232980251312
11110	0.3594051003456116
11151	0.3891369104385376
11192	0.37326720356941223
11233	0.3772818446159363
11274	0.3648122549057007
11315	0.37163421511650085
11356	0.3559938967227936
11397	0.36844494938850403
11438	0.37312763929367065
11479	0.3804011642932892
11520	0.3595811128616333
11561	0.39218130707740784
11602	0.3692382276058197
11643	0.36178719997406006
11684	0.3607359826564789
11725	0.3546743094921112
11766	0.3660115897655487
11807	0.3540209233760834
11848	0.352813184261322
11889	0.343176931142807
11930	0.331215500831604
11971	0.35115846991539
12012	0.3503424823284149
12053	0.3607073426246643
12094	0.3439646065235138
12135	0.338624507188797
12176	0.3712216913700104
12217	0.3509345054626465
12258	0.3419400751590729
12299	0.32260265946388245
12340	0.37593239545822144
12381	0.33022353053092957
12422	0.3354242146015167
12463	0.3714244067668915
12504	0.35745373368263245
12545	0.3290294408798218
12586	0.3467986583709717
12627	0.3202141225337982
12668	0.3271294832229614
12709	0.3168676197528839
12750	0.313138484954834
12791	0.32586923241615295
12832	0.3660445511341095
12873	0.32066404819488525
12914	0.3215939998626709
12955	0.3443076014518738
12996	0.32152798771858215
13037	0.3117002844810486
13078	0.32467395067214966
13119	0.3014398217201233
13160	0.3070053160190582
13201	0.3179539144039154
13242	0.32168832421302795
13283	0.3239966332912445
13324	0.32539764046669006
13365	0.31310945749282837
13406	0.3182021379470825
13447	0.2991494834423065
13488	0.3114020526409149
13529	0.3280070722103119
13570	0.3228607475757599
13611	0.3127383887767792
13652	0.3230971097946167
13693	0.30819451808929443
13734	0.3100292682647705
13775	0.3153216540813446
13816	0.3095858693122864
13857	0.3068747818470001
13898	0.3045973777770996
13939	0.3025738000869751
13980	0.2928130626678467
14021	0.3122708201408386
14062	0.28566858172416687
14103	0.2958243191242218
14144	0.30356860160827637
14185	0.30269694328308105
14226	0.31175410747528076
14267	0.314774751663208
14308	0.30004093050956726
14349	0.287413626909256
14390	0.25973352789878845
14431	0.29305559396743774
14472	0.3078027367591858
14513	0.2949008643627167
14554	0.2815248966217041
14595	0.2744329273700714
14636	0.2938721179962158
14677	0.28809699416160583
14718	0.2637729346752167
14759	0.30207911133766174
14800	0.3013438880443573
14841	0.2591125965118408
14882	0.2975184917449951
14923	0.27268919348716736
14964	0.29475271701812744
15005	0.2836574614048004
15046	0.3040873408317566
15087	0.2852431535720825
15128	0.2747894823551178
15169	0.29046475887298584
15210	0.3133779764175415
15251	0.29411306977272034
15292	0.2917484641075134
15333	0.28347620368003845
15374	0.29136624932289124
15415	0.27765509486198425
15456	0.29488593339920044
15497	0.2818109095096588
15538	0.28714534640312195
15579	0.3010578155517578
15620	0.26495787501335144
15661	0.2825242280960083
15702	0.2817845046520233
15743	0.2756170630455017
15784	0.2806994915008545
15825	0.26901569962501526
15866	0.28723111748695374
15907	0.2701954245567322
15948	0.2996809482574463
15989	0.2680065929889679
16030	0.28492775559425354
16071	0.2871386706829071
16112	0.28732073307037354
16153	0.2796926498413086
16194	0.2800962030887604
16235	0.2875962257385254
16276	0.27764955163002014
16317	0.28622758388519287
16358	0.26246485114097595
16399	0.2770971953868866
16440	0.2623186707496643
16481	0.2915358543395996
16522	0.266509473323822
16563	0.28276994824409485
16604	0.2811652719974518
16645	0.27000513672828674
16686	0.2785142958164215
16727	0.2811773717403412
16768	0.2729644179344177
16809	0.2564658224582672
16850	0.2628653049468994
16891	0.26339471340179443
16932	0.2790789008140564
16973	0.2706621289253235
17014	0.2734009623527527
17055	0.28579166531562805
17096	0.2569069564342499
17137	0.2750570774078369
17178	0.2876484990119934
17219	0.2753075063228607
17260	0.28211793303489685
17301	0.287184476852417
17342	0.27023079991340637
17383	0.26637569069862366
17424	0.2813827395439148
17465	0.2698724865913391
17506	0.24755647778511047
17547	0.269443154335022
17588	0.264734148979187
17629	0.2703235149383545
17670	0.2621879577636719
17711	0.25916698575019836
17752	0.2545294463634491
17793	0.2567467987537384
17834	0.26102662086486816
17875	0.2621568441390991
17916	0.26386740803718567
17957	0.2917347252368927
17998	0.26366621255874634
18039	0.25850239396095276
18080	0.2626510560512543
18121	0.2580607533454895
18162	0.256792277097702
18203	0.27293577790260315
18244	0.24642346799373627
18285	0.2753503918647766
18326	0.27071821689605713
18367	0.2716255486011505
18408	0.27162444591522217
18449	0.2617691159248352
18490	0.2779160439968109
18531	0.2515435218811035
18572	0.2755472660064697
18613	0.2945860028266907
18654	0.24504202604293823
18695	0.2531147003173828
18736	0.23868127167224884
18777	0.26700451970100403
18818	0.26374903321266174
18859	0.24374938011169434
18900	0.2593388855457306
18941	0.25326675176620483
18982	0.2657262980937958
19023	0.25829264521598816
19064	0.25598907470703125
19105	0.27543023228645325
19146	0.2573176324367523
19187	0.26623067259788513
19228	0.26037147641181946
19269	0.26159757375717163
19310	0.2529313862323761
19351	0.2710047662258148
19392	0.2514517307281494
19433	0.2593517303466797
19474	0.23650509119033813
19515	0.2653186023235321
19556	0.24610456824302673
19597	0.26827308535575867
19638	0.23887485265731812
19679	0.24968452751636505
19720	0.25423720479011536
19761	0.2589547336101532
19802	0.24729514122009277
19843	0.25178831815719604
19884	0.26408135890960693
19925	0.2559874653816223
19966	0.24565376341342926
20007	0.2606521546840668
20048	0.23660627007484436
20089	0.25487983226776123
20130	0.24711079895496368
20171	0.24972477555274963
20212	0.2536088526248932
20253	0.24780213832855225
20294	0.26322707533836365
20335	0.2556924521923065
20376	0.25345373153686523
20417	0.24784471094608307
20458	0.26038888096809387
20499	0.2517082989215851
20540	0.2423420399427414
20581	0.2528587281703949
20622	0.23980917036533356
20663	0.24157077074050903
20704	0.2563779950141907
20745	0.23756517469882965
20786	0.26308193802833557
20827	0.27315250039100647
20868	0.2567363977432251
20909	0.24833835661411285
20950	0.2514224946498871
20991	0.26507073640823364
21032	0.2749631404876709
21073	0.24030737578868866
21114	0.24115650355815887
21155	0.22470957040786743
21196	0.2531866729259491
21237	0.2479691356420517
21278	0.2471606582403183
21319	0.2541256248950958
21360	0.25883549451828003
21401	0.25971055030822754
21442	0.23871566355228424
21483	0.23501838743686676
21524	0.246510311961174
21565	0.2567990720272064
21606	0.2547930181026459
21647	0.24553729593753815
21688	0.24493242800235748
21729	0.24680021405220032
21770	0.23926128447055817
21811	0.2577286958694458
21852	0.2523218095302582
21893	0.2667102813720703
21934	0.2582973539829254
21975	0.24834127724170685
22016	0.24072585999965668
22057	0.24333269894123077
22098	0.23139595985412598
22139	0.24269336462020874
22180	0.24160590767860413
22221	0.24875864386558533
22262	0.2524060010910034
22303	0.24052825570106506
22344	0.25264444947242737
22385	0.24744226038455963
22426	0.25166869163513184
22467	0.22895297408103943
22508	0.24158422648906708
22549	0.24353636801242828
22590	0.24588698148727417
22631	0.2568795084953308
22672	0.2574459910392761
22713	0.2501591145992279
22754	0.2560060918331146
22795	0.2360570728778839
22836	0.24618041515350342
22877	0.23513276875019073
22918	0.24550138413906097
22959	0.2273196429014206
23000	0.23440204560756683
23041	0.2394874095916748
23082	0.22632624208927155
23123	0.26126524806022644
23164	0.22319664061069489
23205	0.22512319684028625
23246	0.23890066146850586
23287	0.25573623180389404
23328	0.235639289021492
23369	0.2254766821861267
23410	0.25495970249176025
23451	0.2219008058309555
23492	0.252961665391922
23533	0.24004854261875153
23574	0.23677808046340942
23615	0.2399318516254425
23656	0.246540829539299
23697	0.22970832884311676
23738	0.23164279758930206
23779	0.23797880113124847
23820	0.23274892568588257
23861	0.22387591004371643
23902	0.20581579208374023
23943	0.24520185589790344
23984	0.23880037665367126
24025	0.2365238517522812
24066	0.22256198525428772
24107	0.23480117321014404
24148	0.2464667409658432
24189	0.2467077076435089
24230	0.23668156564235687
24271	0.2212035059928894
24312	0.23759131133556366
24353	0.24661515653133392
24394	0.2362896054983139
24435	0.241983562707901
24476	0.23855926096439362
24517	0.2370150089263916
24558	0.21361230313777924
24599	0.2396974414587021
24640	0.2281336635351181
24681	0.2315664142370224
24722	0.2241089642047882
24763	0.21828658878803253
24804	0.24166232347488403
24845	0.2303609699010849
24886	0.2343837022781372
24927	0.226368248462677
24968	0.2358406037092209
25009	0.2407144457101822
25050	0.2312910407781601
25091	0.23678748309612274
25132	0.22279593348503113
25173	0.24186623096466064
25214	0.22453248500823975
25255	0.24500475823879242
25296	0.22930604219436646
25337	0.22890867292881012
25378	0.21277467906475067
25419	0.21282337605953217
25460	0.23236195743083954
25501	0.2227533757686615
25542	0.22299455106258392
25583	0.23644006252288818
25624	0.2169443815946579
25665	0.24417856335639954
25706	0.240392804145813
25747	0.22583216428756714
25788	0.22313477098941803
25829	0.22652536630630493
25870	0.228929340839386
25911	0.237016960978508
25952	0.2394101321697235
25993	0.2328667789697647
26034	0.2263159453868866
26075	0.22365328669548035
26116	0.23513689637184143
26157	0.22754205763339996
26198	0.2259806990623474
26239	0.23035196959972382
26280	0.23271867632865906
26321	0.22218558192253113
26362	0.23427963256835938
26403	0.21557152271270752
26444	0.22533643245697021
26485	0.24263200163841248
26526	0.22797851264476776
26567	0.23122279345989227
26608	0.23296627402305603
26649	0.23683594167232513
26690	0.23632271587848663
26731	0.22086867690086365
26772	0.21978379786014557
26813	0.2379944920539856
26854	0.23582665622234344
26895	0.24320267140865326
26936	0.2418789118528366
26977	0.2344788908958435
27018	0.21835455298423767
27059	0.23547999560832977
27100	0.22994886338710785
27141	0.2077372819185257
27182	0.22496217489242554
27223	0.21165426075458527
27264	0.23225289583206177
27305	0.21114331483840942
27346	0.22574521601200104
27387	0.20323072373867035
27428	0.22840866446495056
27469	0.24215532839298248
27510	0.21833473443984985
27551	0.2172304391860962
27592	0.2170402556657791
27633	0.2288520336151123
27674	0.23206131160259247
27715	0.22558850049972534
27756	0.25524768233299255
27797	0.2414512038230896
27838	0.23926609754562378
27879	0.23677250742912292
27920	0.22676150500774384
27961	0.23722299933433533
28002	0.23638418316841125
28043	0.2533349096775055
28084	0.22869904339313507
28125	0.22268685698509216
28166	0.23286521434783936
28207	0.22721675038337708
28248	0.21848078072071075
28289	0.2212199717760086
28330	0.21014921367168427
28371	0.23082323372364044
28412	0.21214908361434937
28453	0.2309809774160385
28494	0.2415129542350769
28535	0.24025070667266846
28576	0.22258837521076202
28617	0.2306649088859558
28658	0.2173907607793808
28699	0.22165144979953766
28740	0.2271849513053894
28781	0.23062370717525482
28822	0.22691714763641357
28863	0.22147899866104126
28904	0.23122288286685944
28945	0.22599026560783386
28986	0.23295706510543823
29027	0.21976251900196075
29068	0.22482159733772278
29109	0.238970085978508
29150	0.23343557119369507
29191	0.21357515454292297
29232	0.22774071991443634
29273	0.23301836848258972
29314	0.21639703214168549
29355	0.219349667429924
29396	0.2410936802625656
29437	0.2243155688047409
29478	0.22472679615020752
29519	0.21492543816566467
29560	0.22794829308986664
29601	0.2212759554386139
29642	0.2144877016544342
29683	0.2009342908859253
29724	0.21377700567245483
29765	0.21638135612010956
29806	0.24152907729148865
29847	0.22820083796977997
29888	0.23108850419521332
29929	0.2229345440864563
29970	0.24647630751132965
30011	0.23215466737747192
30052	0.2379089593887329
30093	0.23279264569282532
30134	0.22487226128578186
30175	0.20964579284191132
30216	0.21607694029808044
30257	0.21170200407505035
30298	0.2280828207731247
30339	0.21912695467472076
30380	0.22446078062057495
30421	0.19447022676467896
30462	0.19254833459854126
30503	0.22930070757865906
30544	0.21770815551280975
30585	0.21170257031917572
30626	0.20756906270980835
30667	0.23238898813724518
30708	0.21605271100997925
30749	0.20320020616054535
30790	0.20150400698184967
30831	0.22362948954105377
30872	0.2169698178768158
30913	0.22299902141094208
30954	0.2152472883462906
30995	0.215497687458992
31036	0.23702587187290192
31077	0.22634075582027435
31118	0.22113698720932007
31159	0.23332923650741577
31200	0.22649994492530823
31241	0.2037554681301117
31282	0.2160903960466385
31323	0.2323470264673233
31364	0.22073200345039368
31405	0.21647006273269653
31446	0.23145228624343872
31487	0.22506208717823029
31528	0.21217671036720276
31569	0.2127293050289154
31610	0.2283342480659485
31651	0.20438162982463837
31692	0.2350616157054901
31733	0.2169194370508194
31774	0.20893532037734985
31815	0.1952764242887497
31856	0.19900047779083252
31897	0.22009548544883728
31938	0.2097499966621399
31979	0.22716234624385834
32020	0.22135818004608154
32061	0.22230660915374756
32102	0.2154609113931656
32143	0.21612372994422913
32184	0.20854735374450684
32225	0.22525204718112946
32266	0.22438658773899078
32307	0.22283290326595306
32348	0.20307189226150513
32389	0.20255322754383087
32430	0.21188513934612274
32471	0.22477230429649353
32512	0.21509265899658203
32553	0.227616548538208
32594	0.20940326154232025
32635	0.20369581878185272
32676	0.22901174426078796
32717	0.19929900765419006
32758	0.2224138379096985
32799	0.21492595970630646
32840	0.22089940309524536
32881	0.2188715934753418
32922	0.20449504256248474
32963	0.21391284465789795
33004	0.20928917825222015
33045	0.21918685734272003
33086	0.23455806076526642
33127	0.21573440730571747
33168	0.21565915644168854
33209	0.21905897557735443
33250	0.2247818559408188
33291	0.2183617502450943
33332	0.2094222456216812
33373	0.21167585253715515
33414	0.22506661713123322
33455	0.2166752964258194
33496	0.21209365129470825
33537	0.20918285846710205
33578	0.21606570482254028
33619	0.2175365835428238
33660	0.21641291677951813
33701	0.22379818558692932
33742	0.22072388231754303
33783	0.20536284148693085
33824	0.2004529982805252
33865	0.23135147988796234
33906	0.21797002851963043
33947	0.211959570646286
33988	0.21859440207481384
34029	0.22166509926319122
34070	0.21109901368618011
34111	0.21351447701454163
34152	0.2145765870809555
34193	0.21302548050880432
34234	0.22830460965633392
34275	0.26039013266563416
34316	0.24292215704917908
34357	0.22560220956802368
34398	0.2021888941526413
34439	0.21738828718662262
34480	0.20787733793258667
34521	0.20551374554634094
34562	0.20443540811538696
34603	0.22928208112716675
34644	0.20989666879177094
34685	0.2090776115655899
34726	0.21399402618408203
34767	0.21309739351272583
34808	0.2182973176240921
34849	0.22548161447048187
34890	0.2203371524810791
34931	0.20356841385364532
34972	0.22286202013492584
35013	0.2259942889213562
35054	0.23603729903697968
35095	0.21389535069465637
35136	0.2029133439064026
35177	0.20403485000133514
35218	0.20505905151367188
35259	0.20237326622009277
35300	0.21805402636528015
35341	0.21493975818157196
35382	0.2100888043642044
35423	0.2075534462928772
35464	0.2139316350221634
35505	0.20208315551280975
35546	0.2079291194677353
35587	0.19532202184200287
35628	0.21206645667552948
35669	0.20537084341049194
35710	0.2052536904811859
35751	0.20315589010715485
35792	0.2106253057718277
35833	0.21914219856262207
35874	0.22613973915576935
35915	0.2176048308610916
35956	0.19280309975147247
35997	0.21297341585159302
36038	0.2083893120288849
36079	0.2215535044670105
36120	0.20439176261425018
36161	0.2223338931798935
36202	0.20147672295570374
36243	0.21869570016860962
36284	0.21552756428718567
36325	0.22296743094921112
36366	0.21985292434692383
36407	0.20899935066699982
36448	0.2140686810016632
36489	0.21626774966716766
36530	0.19335046410560608
36571	0.20865307748317719
36612	0.2112002670764923
36653	0.21364392340183258
36694	0.2393275797367096
36735	0.2285863608121872
36776	0.22664380073547363
36817	0.2310369610786438
36858	0.1977035403251648
36899	0.21939924359321594
36940	0.22428032755851746
36981	0.22065334022045135
37022	0.22717562317848206
37063	0.2078043520450592
37104	0.20119045674800873
37145	0.20312736928462982
37186	0.22511160373687744
37227	0.22470352053642273
37268	0.21787865459918976
37309	0.22527222335338593
37350	0.20327898859977722
37391	0.20610608160495758
37432	0.2100125253200531
37473	0.19572597742080688
37514	0.20953497290611267
37555	0.20108281075954437
37596	0.21159279346466064
37637	0.2053258717060089
37678	0.19769199192523956
37719	0.214939147233963
37760	0.22516362369060516
37801	0.21767258644104004
37842	0.20150236785411835
37883	0.2250288873910904
37924	0.21150019764900208
37965	0.21882465481758118
38006	0.19700346887111664
38047	0.2055484652519226
38088	0.20312689244747162
38129	0.2072097510099411
38170	0.21171340346336365
38211	0.19300925731658936
38252	0.21171694993972778
38293	0.20924930274486542
38334	0.21495817601680756
38375	0.2039695680141449
38416	0.21329784393310547
38457	0.18723243474960327
38498	0.20603086054325104
38539	0.22101053595542908
38580	0.20249390602111816
38621	0.22441433370113373
38662	0.19477416574954987
38703	0.2148011326789856
38744	0.200679749250412
38785	0.208578959107399
38826	0.21488067507743835
38867	0.20307254791259766
38908	0.21028070151805878
38949	0.19857674837112427
38990	0.22082871198654175
39031	0.19627688825130463
39072	0.197686105966568
39113	0.21301689743995667
39154	0.20498549938201904
39195	0.21990667283535004
39236	0.21008597314357758
39277	0.20010632276535034
39318	0.21913889050483704
39359	0.1990891546010971
39400	0.2161542922258377
39441	0.19794313609600067
39482	0.209199920296669
39523	0.21174614131450653
39564	0.20943674445152283
39605	0.199008971452713
39646	0.20291949808597565
39687	0.19626381993293762
39728	0.20813536643981934
39769	0.21019838750362396
39810	0.20976458489894867
39851	0.2081974744796753
39892	0.20312315225601196
39933	0.22208747267723083
39974	0.20587922632694244
40015	0.21671316027641296
40056	0.20450244843959808
40097	0.2207929491996765
40138	0.21758320927619934
40179	0.20158834755420685
40220	0.22809739410877228
40261	0.22661319375038147
40302	0.2202576845884323
40343	0.2055055797100067
40384	0.22020003199577332
40425	0.18543994426727295
40466	0.20742978155612946
40507	0.197019562125206
40548	0.20864324271678925
40589	0.21380358934402466
40630	0.20457665622234344
40671	0.21173644065856934
40712	0.20750387012958527
40753	0.23167887330055237
40794	0.21315103769302368
40835	0.2104279100894928
40876	0.2115253508090973
40917	0.2104358822107315
40958	0.20582616329193115
40999	0.19684483110904694
41040	0.22559571266174316
41081	0.2082149088382721
41122	0.21215398609638214
41163	0.21556095778942108
41204	0.20155683159828186
41245	0.2159779816865921
41286	0.2074955701828003
41327	0.205699160695076
41368	0.20786134898662567
41409	0.20729517936706543
41450	0.18338628113269806
41491	0.21673128008842468
41532	0.2175372987985611
41573	0.22965377569198608
41614	0.20505785942077637
41655	0.209233358502388
41696	0.20318251848220825
41737	0.19704855978488922
41778	0.21021105349063873
41819	0.19993607699871063
41860	0.20049713551998138
41901	0.21121160686016083
41942	0.20230095088481903
41983	0.21537436544895172
42024	0.2281516194343567
42065	0.20783767104148865
42106	0.20787565410137177
42147	0.20278778672218323
42188	0.20569561421871185
42229	0.20722492039203644
42270	0.20851260423660278
42311	0.20642726123332977
42352	0.22663374245166779
42393	0.2030692845582962
42434	0.21862491965293884
42475	0.18927060067653656
42516	0.20716308057308197
42557	0.17831166088581085
42598	0.21878159046173096
42639	0.20865508913993835
42680	0.2220517098903656
42721	0.19687649607658386
42762	0.20414918661117554
42803	0.21166548132896423
42844	0.206394225358963
42885	0.19661198556423187
42926	0.20112913846969604
42967	0.20102979242801666
43008	0.19725778698921204
43049	0.21237555146217346
43090	0.21724337339401245
43131	0.20612168312072754
43172	0.20070981979370117
43213	0.20929379761219025
43254	0.2055801898241043
43295	0.2132294923067093
43336	0.2023339569568634
43377	0.20519183576107025
43418	0.1984873265028
43459	0.20718316733837128
43500	0.2187190055847168
43541	0.19696268439292908
43582	0.18793806433677673
43623	0.22022220492362976
43664	0.21431979537010193
43705	0.20896555483341217
43746	0.21457156538963318
43787	0.20774990320205688
43828	0.2052423655986786
43869	0.19823922216892242
43910	0.18921035528182983
43951	0.18787482380867004
43992	0.2046833634376526
44033	0.21839919686317444
44074	0.20780377089977264
44115	0.21217158436775208
44156	0.21618759632110596
44197	0.20331911742687225
44238	0.20434951782226562
44279	0.2225339412689209
44320	0.21361102163791656
44361	0.2046874314546585
44402	0.23269183933734894
44443	0.18847836554050446
44484	0.2003704160451889
44525	0.20900055766105652
44566	0.20618577301502228
44607	0.2137673944234848
44648	0.22520624101161957
44689	0.20517684519290924
44730	0.2134743481874466
44771	0.21139726042747498
44812	0.19916307926177979
44853	0.20075583457946777
44894	0.20135265588760376
44935	0.21125520765781403
44976	0.21756723523139954
45017	0.20705540478229523
45058	0.212747722864151
45099	0.22072315216064453
45140	0.19702477753162384
45181	0.21380159258842468
45222	0.19698500633239746
45263	0.20890215039253235
45304	0.21956054866313934
45345	0.20924384891986847
45386	0.20740282535552979
45427	0.23048043251037598
45468	0.21188154816627502
45509	0.2236284762620926
45550	0.1938992738723755
45591	0.18653324246406555
45632	0.1999199390411377
45673	0.1980532556772232
45714	0.200344979763031
45755	0.18952444195747375
45796	0.20480762422084808
45837	0.2319558560848236
45878	0.20794937014579773
45919	0.20800989866256714
45960	0.18893715739250183
46001	0.2098725438117981
46042	0.21188783645629883
46083	0.2075095921754837
46124	0.18859896063804626
46165	0.19660164415836334
46206	0.18553659319877625
46247	0.19773755967617035
46288	0.202306866645813
46329	0.201518252491951
46370	0.20411038398742676
46411	0.19564490020275116
46452	0.22181063890457153
46493	0.19637419283390045
46534	0.21340875327587128
46575	0.21362212300300598
46616	0.20781201124191284
46657	0.20458440482616425
46698	0.19437454640865326
46739	0.21048150956630707
46780	0.20577718317508698
46821	0.20225080847740173
46862	0.2136051058769226
46903	0.21170449256896973
46944	0.20664197206497192
46985	0.2061479538679123
47026	0.2105329930782318
47067	0.1919325441122055
47108	0.21352508664131165
47149	0.19381877779960632
47190	0.19758401811122894
47231	0.18553441762924194
47272	0.2088652402162552
47313	0.2127203792333603
47354	0.203454852104187
47395	0.19826224446296692
47436	0.20661906898021698
47477	0.2178850620985031
47518	0.19907216727733612
47559	0.20558197796344757
47600	0.20272982120513916
47641	0.20738127827644348
47682	0.22247469425201416
47723	0.20751440525054932
47764	0.22789394855499268
47805	0.2019895613193512
47846	0.2272789478302002
47887	0.1933760941028595
47928	0.21872641146183014
47969	0.2167193740606308
48010	0.22111964225769043
48051	0.2249528467655182
