step	iou_step
1614	0.36342212557792664
1619	0.016803158447146416
1624	0.40888798236846924
1629	0.471021443605423
1634	0.4849817752838135
1639	0.0
1644	0.1875
1649	0.6172195672988892
1654	0.6731612682342529
1659	0.34702250361442566
1664	0.7238584160804749
1669	0.4375
1674	0.5170652866363525
1679	0.5531517863273621
1684	0.5782662630081177
1689	0.6596711277961731
1694	0.43817588686943054
1699	0.28125
1704	0.6263894438743591
1709	0.22780461609363556
1714	0.5322539806365967
1719	0.5662586688995361
1724	0.390625
1729	0.737335205078125
1734	0.5664178729057312
1739	0.5492529273033142
1744	0.7206969261169434
1749	0.7190921306610107
1754	0.7225750684738159
1759	0.32834893465042114
1764	0.798187255859375
1769	0.5365857481956482
1774	0.5203524827957153
1779	0.6722461581230164
1784	0.5817844271659851
1789	0.612643837928772
1794	0.6259552240371704
1799	0.5671099424362183
1804	0.7384258508682251
1809	0.7032107710838318
1814	0.7859718799591064
1819	0.5484107732772827
1824	0.7698875665664673
1829	0.45846742391586304
1834	0.29845643043518066
1839	0.7828962802886963
1844	0.0833333358168602
1849	0.04991655796766281
1854	0.39333295822143555
1859	0.4228411912918091
1864	0.8449251651763916
1869	0.7387938499450684
1874	0.47226986289024353
1879	0.833367109298706
1884	0.359375
1889	0.6814039945602417
1894	0.535744845867157
1899	0.5983580350875854
1904	0.37517881393432617
1909	0.6616133451461792
1914	0.6924660205841064
1919	0.5978096723556519
1924	0.786067008972168
1929	0.5625
1934	0.5413145422935486
1939	0.6119307279586792
1944	0.5830423831939697
1949	0.3284539580345154
1954	0.784812867641449
1959	0.5323020219802856
1964	0.45463186502456665
1969	0.40625
1974	0.8163506388664246
1979	0.42523103952407837
1984	0.5650380849838257
1989	0.5965946316719055
1994	0.59375
1999	0.7212576866149902
2004	0.5654354095458984
2009	0.6442485451698303
2014	0.553142786026001
2019	0.6016604900360107
2024	0.4120596647262573
2029	0.6720944046974182
2034	0.7837120294570923
2039	0.42432740330696106
2044	0.595395028591156
2049	0.1666666716337204
2054	0.6502475738525391
2059	0.5552705526351929
2064	0.43995803594589233
2069	0.7126852869987488
2074	0.734410285949707
2079	0.533695638179779
2084	0.6108317375183105
2089	0.7203969955444336
2094	0.7847597599029541
2099	0.6429381966590881
2104	0.5943357944488525
2109	0.6266964673995972
2114	0.6484724283218384
2119	0.6900063753128052
2124	0.5937728881835938
2129	0.8335539102554321
2134	0.4071390926837921
2139	0.5711948871612549
2144	0.6441282033920288
2149	0.5185904502868652
2154	0.7748616933822632
2159	0.3811265230178833
2164	0.6252648234367371
2169	0.4424751102924347
2174	0.5817145109176636
2179	0.5642328858375549
2184	0.6290935277938843
2189	0.8137490153312683
2194	0.40625
2199	0.7533441781997681
2204	0.7220332026481628
2209	0.6880769729614258
2214	0.5854908227920532
2219	0.6468738913536072
2224	0.8043107986450195
2229	0.40625
2234	0.6426607370376587
2239	0.5799534320831299
2244	0.7043386101722717
2249	0.6415441036224365
2254	0.3384955823421478
2259	0.5643825531005859
2264	0.6571918725967407
2269	0.8283639550209045
2274	0.6309927701950073
2279	0.6130589842796326
2284	0.828125
2289	0.5032541155815125
2294	0.6612056493759155
2299	0.6890068054199219
2304	0.7924982309341431
2309	0.554465115070343
2314	0.6456461548805237
2319	0.45710620284080505
2324	0.6476856470108032
2329	0.8134118318557739
2334	0.5
2339	0.610410213470459
2344	0.5555943846702576
2349	0.6563591957092285
2354	0.6564468741416931
2359	0.487726092338562
2364	0.7452560663223267
2369	0.814643144607544
2374	0.5939394235610962
2379	0.8129076957702637
2384	0.7969309091567993
2389	0.5232744216918945
2394	0.8446782827377319
2399	0.8914939761161804
2404	0.8499060869216919
2409	0.4851878583431244
2414	0.5314209461212158
2419	0.4241293668746948
2424	0.8173967599868774
2429	0.5785845518112183
2434	0.4694606363773346
2439	0.65625
2444	0.8328351974487305
2449	0.7110443711280823
2454	0.673592209815979
2459	0.0833333358168602
2464	0.8440756797790527
2469	0.3797295391559601
2474	0.23692601919174194
2479	0.6566899418830872
2484	0.6113464832305908
2489	0.5335257053375244
2494	0.8635925650596619
2499	0.625
2504	0.5974578261375427
2509	0.8194378614425659
2514	0.45598268508911133
2519	0.5528318881988525
2524	0.4091063141822815
2529	0.6290798187255859
2534	0.7060731053352356
2539	0.78125
2544	0.37555474042892456
2549	0.5796401500701904
2554	0.8142045736312866
2559	0.4375
2564	0.8125
2569	0.6458929777145386
2574	0.8488612771034241
2579	0.7874205112457275
2584	0.5843454599380493
2589	0.5003300905227661
2594	0.8335034847259521
2599	0.7305433750152588
2604	0.7948036193847656
2609	0.34711021184921265
2614	0.3913976550102234
2619	0.8660189509391785
2624	0.3944505751132965
2629	0.611300528049469
2634	0.6568695306777954
2639	0.9151227474212646
2644	0.8389436602592468
2649	0.828125
2654	0.8907856941223145
2659	0.4554499089717865
2664	0.3333333432674408
2669	0.8444615602493286
2674	0.7558542490005493
2679	0.390625
2684	0.7242962121963501
2689	0.4893425405025482
2694	0.6321247220039368
2699	0.6605426073074341
2704	0.7430529594421387
2709	0.5009615421295166
2714	0.8331734538078308
2719	0.6737246513366699
2724	0.3948863744735718
2729	0.453125
2734	0.8211721181869507
2739	0.5972432494163513
2744	0.8463453054428101
2749	0.65625
2754	0.6014036536216736
2759	0.834794282913208
2764	0.5954675078392029
2769	0.6564809083938599
2774	0.703125
2779	0.6408162713050842
2784	0.5954350233078003
2789	0.687961220741272
2794	0.7060012817382812
2799	0.8147207498550415
2804	0.26698368787765503
2809	0.7041480541229248
2814	0.673880934715271
2819	0.6569451689720154
2824	0.8134891390800476
2829	0.8489193916320801
2834	0.657932698726654
2839	0.5
2844	0.6449507474899292
2849	0.9076562523841858
2854	0.5170655846595764
2859	0.8155035376548767
2864	0.8368268013000488
2869	0.3333333432674408
2874	0.836834728717804
2879	0.645439088344574
2884	0.6570544242858887
2889	0.6923428773880005
2894	0.820768415927887
2899	0.7190877199172974
2904	0.8636502623558044
2909	0.6723185777664185
2914	0.860840380191803
2919	0.6813598871231079
2924	0.8613812923431396
2929	0.546875
2934	0.6619255542755127
2939	0.6460342407226562
2944	0.6616942882537842
2949	0.6796115040779114
2954	0.8635122179985046
2959	0.7502443194389343
2964	0.332164466381073
2969	0.8755262494087219
2974	0.895369827747345
2979	0.7036638259887695
2984	0.7977988123893738
2989	0.5656068921089172
2994	0.6408342719078064
2999	0.9064228534698486
3004	0.7779455184936523
3009	0.8624231815338135
3014	0.6739760041236877
3019	0.7675844430923462
3024	0.7782875299453735
3029	0.922083854675293
3034	0.8335222005844116
3039	0.7520266175270081
3044	0.6969426870346069
3049	0.835381805896759
3054	0.8844146728515625
3059	0.8182358145713806
3064	0.6729364395141602
3069	0.8762593269348145
3074	0.5006809234619141
3079	0.9067558646202087
3084	0.7673474550247192
3089	0.7568439841270447
3094	0.8596370816230774
3099	0.7393609285354614
3104	0.7237156629562378
3109	0.8645129203796387
3114	0.8210153579711914
3119	0.84375
3124	0.921875
3129	0.7674012184143066
3134	0.908052921295166
3139	0.8454904556274414
3144	0.8306660652160645
3149	0.6488556861877441
3154	0.8614968657493591
3159	0.8828567862510681
3164	0.595596194267273
3169	0.7851882576942444
3174	0.8477144241333008
3179	0.734375
3184	0.7860069274902344
3189	0.8964641094207764
3194	0.8496717214584351
3199	0.6751104593276978
3204	0.8046004176139832
3209	0.7682991027832031
3214	0.8129746913909912
3219	0.8464977741241455
3224	0.6875
3229	0.8284693956375122
3234	0.8186696767807007
3239	0.8193061947822571
3244	0.867037296295166
3249	0.7821887135505676
3254	0.7217697501182556
3259	0.8965057730674744
3264	0.7276933193206787
3269	0.70346999168396
3274	0.8810446262359619
3279	0.5
3284	0.7861713767051697
3289	0.8882546424865723
3294	0.859375
3299	0.820358157157898
3304	0.6611411571502686
3309	0.8468536734580994
3314	0.7503107190132141
3319	0.8174494504928589
3324	0.7528343796730042
3329	0.875
3334	0.8698188066482544
3339	0.876900315284729
3344	0.71875
3349	0.750290036201477
3354	0.8467923402786255
3359	0.880030632019043
3364	0.7661746144294739
3369	0.90625
3374	0.8323447704315186
3379	0.8449558019638062
3384	0.8013457655906677
3389	0.8762131333351135
3394	0.7700324058532715
3399	0.8635901212692261
3404	0.9166293144226074
3409	0.729106068611145
3414	0.7210544347763062
3419	0.8032970428466797
3424	0.8779952526092529
3429	0.708309531211853
3434	0.8653162121772766
3439	0.859375
3444	0.8108440637588501
3449	0.8655909299850464
3454	0.84375
3459	0.7069798707962036
3464	0.8451672196388245
3469	0.7553136944770813
3474	0.8191949129104614
3479	0.8441439270973206
3484	0.5833333134651184
3489	0.8163303136825562
3494	0.8040003776550293
3499	0.6196473836898804
3504	0.8027895092964172
3509	0.9248007535934448
3514	0.8318949341773987
3519	0.859375
3524	0.8044658899307251
3529	0.8487492799758911
3534	0.8445726633071899
3539	0.9148792028427124
3544	0.765625
3549	0.7814741134643555
3554	0.8554441928863525
3559	0.7223198413848877
3564	0.8849631547927856
3569	0.8552976846694946
3574	0.7519755363464355
3579	0.8615742921829224
3584	0.8962678909301758
3589	0.8651325106620789
3594	0.8785648345947266
3599	0.8165175914764404
3604	0.7826704382896423
3609	0.7987637519836426
3614	0.8165865540504456
3619	0.8168753385543823
3624	0.880035400390625
3629	0.8936168551445007
3634	0.8312368392944336
3639	0.8444623947143555
3644	0.8756802082061768
3649	0.846484363079071
3654	0.8777678608894348
3659	0.8642793297767639
3664	0.8309420347213745
3669	0.9242621660232544
3674	0.8666414618492126
3679	0.8284149169921875
3684	0.890917956829071
3689	0.75
3694	0.8924788236618042
3699	0.9246931076049805
3704	0.8289042711257935
3709	0.8768724203109741
3714	0.8836224675178528
3719	0.8291330337524414
3724	0.8360795974731445
3729	0.9150405526161194
3734	0.8334134221076965
3739	0.848809540271759
3744	0.8907463550567627
3749	0.94091796875
3754	0.8148033022880554
3759	0.8602948188781738
3764	0.8964716196060181
3769	0.859375
3774	0.84375
3779	0.8603733777999878
3784	0.8617987036705017
3789	0.8602982759475708
3794	0.8287527561187744
3799	0.8777008056640625
3804	0.9231812953948975
3809	0.8687212467193604
3814	0.862500011920929
3819	0.8757163882255554
3824	0.859548807144165
3829	0.8489866256713867
3834	0.9375
3839	0.8820828199386597
3844	0.8987162113189697
3849	0.8857945203781128
3854	0.8283523917198181
3859	0.8912327885627747
3864	0.8609756231307983
3869	0.8831253051757812
3874	0.8765957355499268
3879	0.9106936454772949
3884	0.7980847358703613
3889	0.8816578388214111
3894	0.4166666567325592
3899	0.8496237397193909
3904	0.9220918416976929
3909	0.9197359085083008
3914	0.8929398059844971
3919	0.9393123388290405
3924	0.895119845867157
3929	0.8437450528144836
3934	0.8815983533859253
3939	0.8128069043159485
3944	0.8331303000450134
3949	0.8442460298538208
3954	0.8346795439720154
3959	0.9093973636627197
3964	0.8970640301704407
3969	0.8766007423400879
3974	0.8642939925193787
3979	0.8288635015487671
3984	0.7401043176651001
3989	0.8704288005828857
3994	0.8377537131309509
3999	0.8752511143684387
4004	0.893028736114502
4009	0.9001160860061646
4014	0.9090676307678223
4019	0.83391273021698
4024	0.8645359873771667
4029	0.8793402910232544
4034	0.8439581990242004
4039	0.8154042959213257
4044	0.6560578346252441
4049	0.861201286315918
4054	0.7971075177192688
4059	0.8035858869552612
4064	0.8490942120552063
4069	0.862332820892334
4074	0.7914474606513977
4079	0.8307030200958252
4084	0.8233108520507812
4089	0.7849456071853638
4094	0.7104291915893555
4099	0.5833333134651184
4104	0.9249340295791626
4109	0.8910077810287476
4114	0.8016633987426758
4119	0.7664864659309387
4124	0.8518145084381104
4129	0.8567370176315308
4134	0.739560067653656
4139	0.8772535920143127
4144	0.7818542718887329
4149	0.8467881679534912
4154	0.848013162612915
4159	0.8606568574905396
4164	0.875
4169	0.8508933186531067
4174	0.8471543788909912
4179	0.852784276008606
4184	0.8226089477539062
4189	0.875205397605896
4194	0.9079087972640991
4199	0.8641767501831055
4204	0.9580792784690857
4209	0.8978597521781921
4214	0.875347375869751
4219	0.9034061431884766
4224	0.8339800238609314
4229	0.7416342496871948
4234	0.8639336824417114
4239	0.7501792311668396
4244	0.8782241940498352
4249	0.8820877075195312
4254	0.8829022645950317
4259	0.8283867835998535
4264	0.8925008773803711
4269	0.890625
4274	0.814677357673645
4279	0.9083007574081421
4284	0.813281238079071
4289	0.8011601567268372
4294	0.8463541269302368
4299	0.8849644660949707
4304	0.75
4309	0.800568163394928
4314	0.8504147529602051
4319	0.9122267365455627
4324	0.921875
4329	0.8320361375808716
4334	0.7889097332954407
4339	0.859375
4344	0.883446455001831
4349	0.8626337051391602
4354	0.9201691150665283
4359	0.8792604804039001
4364	0.8637372255325317
4369	0.8875550031661987
4374	0.8972719311714172
4379	0.8573169708251953
4384	0.8157753944396973
4389	0.8648574352264404
4394	0.8781134486198425
4399	0.9085144996643066
4404	0.755078136920929
4409	0.8283642530441284
4414	0.8878387212753296
4419	0.8507561087608337
4424	0.8359328508377075
4429	0.8366621136665344
4434	0.8528231978416443
4439	0.8815085291862488
4444	0.9249213933944702
4449	0.8444994688034058
4454	0.8769358396530151
4459	0.8880329728126526
4464	0.8545843958854675
4469	0.9072715044021606
4474	0.8596040606498718
4479	0.909981369972229
4484	0.9064531326293945
4489	0.831419825553894
4494	0.9113051295280457
4499	0.9458471536636353
4504	0.8782229423522949
4509	0.6882136464118958
4514	0.828125
4519	0.8957698345184326
4524	0.8966507315635681
4529	0.8529216647148132
4534	0.8395337462425232
4539	0.88204425573349
4544	0.9375
4549	0.7797191143035889
4554	0.8741055727005005
4559	0.8985710144042969
4564	0.9129378199577332
4569	0.875
4574	0.9261919260025024
4579	0.8917068243026733
4584	0.9075510501861572
4589	0.8162235021591187
4594	0.8051941394805908
4599	0.8597768545150757
4604	0.9223466515541077
4609	0.8829410076141357
4614	0.8925682306289673
4619	0.8616175651550293
4624	0.9376136660575867
4629	0.8901654481887817
4634	0.879826545715332
4639	0.895859956741333
4644	0.8617680072784424
4649	0.8802717924118042
4654	0.953125
4659	0.9071584939956665
4664	0.8584671020507812
4669	0.9090636968612671
4674	0.8930627107620239
4679	0.9006943702697754
4684	0.908088207244873
4689	0.9065483808517456
4694	0.8968750238418579
4699	0.8676446080207825
4704	0.8745158910751343
4709	0.830273449420929
4714	0.8333333134651184
4719	0.8503345251083374
4724	0.9150652885437012
4729	0.895380437374115
4734	0.8832060098648071
4739	0.8723797798156738
4744	0.9064345955848694
4749	0.918441653251648
4754	0.9024662375450134
4759	0.909881591796875
4764	0.9260028004646301
4769	0.8942455649375916
4774	0.9220619201660156
4779	0.9251077771186829
4784	0.7855812311172485
4789	0.8322975635528564
4794	0.9223068952560425
4799	0.9555918574333191
4804	0.8802083730697632
4809	0.7963302135467529
4814	0.9137126803398132
4819	0.8622728586196899
4824	0.9063291549682617
4829	0.8752248287200928
4834	0.8515625
4839	0.9412049055099487
4844	0.8268970251083374
4849	0.8814033269882202
4854	0.9221715331077576
4859	0.9081023931503296
4864	0.8446160554885864
4869	0.9275102615356445
4874	0.8780791759490967
4879	0.8929716348648071
4884	0.889621376991272
4889	0.8574867248535156
4894	0.8968750238418579
4899	0.8677445650100708
4904	0.9288778305053711
4909	0.8313367366790771
4914	0.9429086446762085
4919	0.5833333134651184
4924	0.828125
4929	0.9253677725791931
4934	0.8489639163017273
4939	0.8907518982887268
4944	0.7511837482452393
4949	0.8194048404693604
4954	0.8515676259994507
4959	0.7533703446388245
4964	0.7896162867546082
4969	0.8351926207542419
4974	0.8466818332672119
4979	0.859375
4984	0.8889465928077698
4989	0.8537615537643433
4994	0.8808674812316895
4999	0.9125623106956482
5004	0.8781578540802002
5009	0.9103845357894897
5014	0.8652451634407043
5019	0.9138786196708679
5024	0.8982419371604919
5029	0.8810000419616699
5034	0.9105408787727356
5039	0.8358360528945923
5044	0.8463899493217468
5049	0.8912174701690674
5054	0.9267024993896484
5059	0.8186783790588379
5064	0.8907553553581238
5069	0.8606235980987549
5074	0.9263392686843872
5079	0.8995833396911621
5084	0.8154675960540771
5089	0.8752644062042236
5094	0.8532670736312866
5099	0.8959606289863586
5104	0.8322011232376099
5109	0.8971230387687683
5114	0.7818605303764343
5119	0.8932904601097107
5124	0.75
5129	0.878417432308197
5134	0.8906970024108887
5139	0.8865386247634888
5144	0.8644291162490845
5149	0.921875
5154	0.8928409218788147
5159	0.9201104044914246
5164	0.9239615201950073
5169	0.8836786150932312
5174	0.9092159867286682
5179	0.8796061277389526
5184	0.9423564076423645
5189	0.875184953212738
5194	0.865818440914154
5199	0.8973697423934937
5204	0.8951822519302368
5209	0.8986742496490479
5214	0.8664983510971069
5219	0.8812752962112427
5224	0.8444563150405884
5229	0.84375
5234	0.8771061897277832
5239	0.8976312875747681
5244	0.8590124845504761
5249	0.8385696411132812
5254	0.8778148889541626
5259	0.8380388617515564
5264	0.8506653308868408
5269	0.8414626717567444
5274	0.9025830626487732
5279	0.8909844160079956
5284	0.7995426654815674
5289	0.9077165126800537
5294	0.8681175708770752
5299	0.9089226722717285
5304	0.921875
5309	0.9095690250396729
5314	0.9293687343597412
5319	0.8908045887947083
5324	0.8490928411483765
5329	0.6033754944801331
5334	0.8958520889282227
5339	0.9405339956283569
5344	0.8835998177528381
5349	0.953125
5354	0.8922194242477417
5359	0.9065557718276978
5364	0.8336397409439087
5369	0.9269894957542419
5374	0.8966670036315918
5379	0.8820852041244507
5384	0.9460734128952026
5389	0.8839378356933594
5394	0.8752484917640686
5399	0.9221556186676025
5404	0.8752459287643433
5409	0.880494236946106
5414	0.9283848404884338
5419	0.8498355746269226
5424	0.9000304937362671
5429	0.827720582485199
5434	0.9065121412277222
5439	0.8323658108711243
5444	0.8601516485214233
5449	0.8958812952041626
5454	0.8960937261581421
5459	0.8981378078460693
5464	0.8932976722717285
5469	0.8993252515792847
5474	0.9130303859710693
5479	0.8847739696502686
5484	0.9375278353691101
5489	0.8953067064285278
5494	0.7942587733268738
5499	0.890625
5504	0.879807710647583
5509	0.9067522287368774
5514	0.8697689771652222
5519	0.9533928632736206
5524	0.8845587968826294
5529	0.8531973958015442
5534	0.6789018511772156
5539	0.9401533007621765
5544	0.8908461332321167
5549	0.8990621566772461
5554	0.8769102096557617
5559	0.9096777439117432
5564	0.9423531889915466
5569	0.8738508224487305
5574	0.8928141593933105
5579	0.8937461376190186
5584	0.9080005288124084
5589	0.8506386280059814
5594	0.8635178804397583
5599	0.8758975267410278
5604	0.921875
5609	0.8810213804244995
5614	0.921875
5619	0.8975632190704346
5624	0.923499345779419
5629	0.8839989304542542
5634	0.9110652208328247
5639	0.8714742660522461
5644	0.8168773651123047
5649	0.864482581615448
5654	0.8667517900466919
5659	0.9267573356628418
5664	0.9376352429389954
5669	0.8902483582496643
5674	0.9369189739227295
5679	0.8809558153152466
5684	0.90625
5689	0.8937329053878784
5694	0.877685546875
5699	0.9398849010467529
5704	0.9080356955528259
5709	0.921875
5714	0.8032823204994202
5719	0.8928335309028625
5724	0.859375
5729	0.9381622076034546
5734	0.9401038289070129
5739	0.9166666865348816
5744	0.9136284589767456
5749	0.8608343601226807
5754	0.9293903112411499
5759	0.9132508039474487
5764	0.877626359462738
5769	0.953343391418457
5774	0.90625
5779	0.9104634523391724
5784	0.9246945381164551
5789	0.8785520195960999
5794	0.9153662919998169
5799	0.8596291542053223
5804	0.9219962358474731
5809	0.8738358020782471
5814	0.9071553945541382
5819	0.8997586369514465
5824	0.8919837474822998
5829	0.9221080541610718
5834	0.8792393207550049
5839	0.8463519811630249
5844	0.8908649682998657
5849	0.8361621499061584
5854	0.8203004002571106
5859	0.8980389833450317
5864	0.877032995223999
5869	0.921875
5874	0.8101295232772827
5879	0.8478701114654541
5884	0.8941324949264526
5889	0.9083165526390076
5894	0.8591949939727783
5899	0.8462362885475159
5904	0.8641025424003601
5909	0.8795579075813293
5914	0.8940407633781433
5919	0.8467274308204651
5924	0.9430443644523621
5929	0.9537936449050903
5934	0.8942174315452576
5939	0.9230253100395203
5944	0.7505529522895813
5949	0.9375
5954	0.8470889329910278
5959	0.8785483837127686
5964	0.921875
5969	0.8981497287750244
5974	0.9116302728652954
5979	0.8953683376312256
5984	0.9375
5989	0.9226619005203247
5994	0.9309384822845459
5999	0.8986607193946838
6004	0.8773308992385864
6009	0.8961560726165771
6014	0.8638390302658081
6019	0.8694075345993042
6024	0.9286618232727051
6029	0.8798025846481323
6034	0.943648099899292
6039	0.8777726292610168
6044	0.9274230003356934
6049	0.9259907603263855
6054	0.86964350938797
