step	iou_epoch
9675	0.90693199634552
9716	0.9017910361289978
9757	0.9042147397994995
9798	0.9062695503234863
9839	0.9048231244087219
9880	0.9071358442306519
9921	0.906624972820282
9962	0.9080238342285156
10003	0.908942461013794
10044	0.9072384238243103
10085	0.9051994681358337
10126	0.9085680842399597
10167	0.9091019630432129
10208	0.906518280506134
10249	0.9062550067901611
10290	0.908849835395813
10331	0.903300940990448
10372	0.9080271124839783
10413	0.905644416809082
10454	0.9086026549339294
10495	0.9096037745475769
10536	0.9063192009925842
10577	0.9052999019622803
10618	0.9048176407814026
10659	0.9069340825080872
10700	0.9085461497306824
10741	0.9073723554611206
10782	0.9069233536720276
10823	0.9075139760971069
10864	0.9072949290275574
10905	0.9096908569335938
10946	0.9103257656097412
10987	0.9083487391471863
11028	0.9093539714813232
11069	0.9063432216644287
11110	0.9083711504936218
11151	0.9107100963592529
11192	0.909633219242096
11233	0.9125401377677917
11274	0.9100918173789978
11315	0.915391206741333
11356	0.9135180115699768
11397	0.9183024168014526
11438	0.914462149143219
11479	0.9112626910209656
11520	0.9132868051528931
11561	0.9152777791023254
11602	0.9128993153572083
11643	0.920131266117096
11684	0.919655978679657
11725	0.9235418438911438
11766	0.9218438863754272
11807	0.9276162981987
11848	0.9235849380493164
11889	0.9297658801078796
11930	0.9390395283699036
11971	0.9296045303344727
12012	0.9312084317207336
12053	0.9332507252693176
12094	0.9287517666816711
12135	0.9282608032226562
12176	0.9387176632881165
12217	0.9367227554321289
12258	0.9377799034118652
12299	0.9321693181991577
12340	0.9322839975357056
12381	0.9369778037071228
12422	0.9413954019546509
12463	0.9442332983016968
12504	0.944564700126648
12545	0.942496120929718
12586	0.9363319873809814
12627	0.9394909143447876
12668	0.9472986459732056
12709	0.9480360150337219
12750	0.9447181224822998
12791	0.946175754070282
12832	0.9462081789970398
12873	0.9443901181221008
12914	0.9470333456993103
12955	0.9500717520713806
12996	0.9513412117958069
13037	0.9488933682441711
13078	0.9492337703704834
13119	0.9528286457061768
13160	0.950952410697937
13201	0.9496476054191589
13242	0.9533910751342773
13283	0.9516252279281616
13324	0.9516973495483398
13365	0.9502683877944946
13406	0.9534063339233398
13447	0.9528742432594299
13488	0.956457257270813
13529	0.955945611000061
13570	0.9534264802932739
13611	0.953141450881958
13652	0.9574213624000549
13693	0.9524297714233398
13734	0.9571493268013
13775	0.956267237663269
13816	0.955488383769989
13857	0.9570397734642029
13898	0.9531243443489075
13939	0.9563385844230652
13980	0.9567079544067383
14021	0.9564291834831238
14062	0.9565169811248779
14103	0.9564143419265747
14144	0.9521949291229248
14185	0.9564734101295471
14226	0.958111584186554
14267	0.9576002955436707
14308	0.9550044536590576
14349	0.9564253687858582
14390	0.9560365676879883
14431	0.9581074118614197
14472	0.9575573801994324
14513	0.956974983215332
14554	0.9596469402313232
14595	0.9570050239562988
14636	0.9604171514511108
14677	0.958148181438446
14718	0.9600607752799988
14759	0.960297167301178
14800	0.9573620557785034
14841	0.9562451243400574
14882	0.9561506509780884
14923	0.9584108591079712
14964	0.9595121145248413
15005	0.9571565389633179
15046	0.9560548663139343
15087	0.9603766798973083
15128	0.9584085941314697
15169	0.9613261818885803
15210	0.9614409804344177
15251	0.9601103663444519
15292	0.9589452743530273
15333	0.9608742594718933
15374	0.9575373530387878
15415	0.9606491327285767
15456	0.9606087803840637
15497	0.9614199995994568
15538	0.9616264700889587
15579	0.9618452191352844
15620	0.9618732333183289
15661	0.9608847498893738
15702	0.9621672034263611
15743	0.9604851007461548
15784	0.962045431137085
15825	0.9615975022315979
15866	0.9618334770202637
15907	0.962264895439148
15948	0.9575147032737732
15989	0.962485671043396
16030	0.9630498290061951
16071	0.960656464099884
16112	0.9626081585884094
16153	0.9619014263153076
16194	0.9604570269584656
16235	0.9610539674758911
16276	0.9623685479164124
16317	0.9622901678085327
16358	0.9611960649490356
16399	0.9633206129074097
16440	0.9631099104881287
16481	0.9616002440452576
16522	0.9631384015083313
16563	0.9622156023979187
16604	0.9628898501396179
16645	0.9633598923683167
16686	0.9596086144447327
16727	0.9636636972427368
16768	0.9622073769569397
16809	0.9629891514778137
16850	0.9623576402664185
16891	0.9635283350944519
16932	0.9637298583984375
16973	0.963270902633667
17014	0.9634620547294617
17055	0.9621952176094055
17096	0.963789165019989
17137	0.9639045596122742
17178	0.9627704620361328
17219	0.9647415280342102
17260	0.9648467898368835
17301	0.9632160067558289
17342	0.9629479646682739
17383	0.9640414714813232
17424	0.96434086561203
17465	0.9626013040542603
17506	0.9625589847564697
17547	0.9611943364143372
17588	0.9625139832496643
17629	0.9639843106269836
17670	0.963906466960907
17711	0.9646138548851013
17752	0.9632610082626343
17793	0.9638975858688354
17834	0.9624028205871582
17875	0.9596243500709534
17916	0.9642750024795532
17957	0.9643122553825378
17998	0.9647945761680603
18039	0.964072048664093
18080	0.9630617499351501
18121	0.9646295309066772
18162	0.9627867937088013
18203	0.9628862738609314
18244	0.9641401171684265
18285	0.9646774530410767
18326	0.9625250101089478
18367	0.9635488390922546
18408	0.9640547633171082
18449	0.9640970230102539
18490	0.9628737568855286
18531	0.9645222425460815
18572	0.9648380279541016
18613	0.964130699634552
18654	0.9643134474754333
18695	0.9653430581092834
18736	0.9661503434181213
18777	0.9651455879211426
18818	0.9651362895965576
18859	0.9643293619155884
18900	0.9639158844947815
18941	0.9644660353660583
18982	0.9655300378799438
19023	0.9646430611610413
19064	0.9645580053329468
19105	0.9643347859382629
19146	0.9651482701301575
19187	0.9659944176673889
19228	0.9655523300170898
19269	0.9658315181732178
19310	0.962934672832489
19351	0.9661520719528198
19392	0.9648775458335876
19433	0.9652669429779053
19474	0.9653988480567932
19515	0.9663887023925781
19556	0.9657605290412903
19597	0.9646428823471069
19638	0.9653210043907166
19679	0.9655093550682068
19720	0.9662765264511108
19761	0.965054452419281
19802	0.9653009176254272
19843	0.9648531675338745
19884	0.965752363204956
19925	0.9667576551437378
19966	0.966711163520813
20007	0.9666708111763
20048	0.9660919904708862
20089	0.9659706950187683
20130	0.9663587808609009
20171	0.9659243226051331
20212	0.966494619846344
20253	0.9663245677947998
20294	0.9654789566993713
20335	0.9635626077651978
20376	0.9668625593185425
20417	0.9657899141311646
20458	0.966284453868866
20499	0.9663185477256775
20540	0.9666337966918945
20581	0.9666349291801453
20622	0.9655782580375671
20663	0.9655300378799438
20704	0.9664264917373657
20745	0.9667436480522156
20786	0.9662013053894043
20827	0.9622347354888916
20868	0.9665735960006714
20909	0.9656362533569336
20950	0.9661242365837097
20991	0.9648138284683228
21032	0.9651347994804382
21073	0.9668813347816467
21114	0.9665364027023315
21155	0.9651833772659302
21196	0.9665105938911438
21237	0.9661535024642944
21278	0.9672516584396362
21319	0.9662110805511475
21360	0.965825617313385
21401	0.9666933417320251
21442	0.9669688940048218
21483	0.9669643044471741
21524	0.9663271307945251
21565	0.9649413228034973
21606	0.9659779071807861
21647	0.9670557379722595
21688	0.967465877532959
21729	0.9661572575569153
21770	0.9667761921882629
21811	0.9667057394981384
21852	0.9662256240844727
21893	0.9674336314201355
21934	0.9668706059455872
21975	0.9670038819313049
22016	0.9664472937583923
22057	0.9663997292518616
22098	0.9675613641738892
22139	0.9673134684562683
22180	0.9671828150749207
22221	0.9669926166534424
22262	0.9678252935409546
22303	0.966957688331604
22344	0.9667249321937561
22385	0.9660380482673645
22426	0.966200590133667
22467	0.9680293202400208
22508	0.9669696092605591
22549	0.9665327072143555
22590	0.9668921828269958
22631	0.9663260579109192
22672	0.9657174348831177
22713	0.9670491814613342
22754	0.9671074748039246
22795	0.9670730233192444
22836	0.9671869874000549
22877	0.9671114683151245
22918	0.9683482646942139
22959	0.9684756994247437
23000	0.9676759243011475
23041	0.9677489399909973
23082	0.9666199684143066
23123	0.9668049216270447
23164	0.9677495360374451
23205	0.9678345918655396
23246	0.96803218126297
23287	0.9681904315948486
23328	0.9677516222000122
23369	0.9687382578849792
23410	0.9682363867759705
23451	0.9686229825019836
23492	0.9684767127037048
23533	0.9687948226928711
23574	0.9685888290405273
23615	0.9672591686248779
23656	0.9678189754486084
23697	0.9680548906326294
23738	0.9681692719459534
23779	0.9669905304908752
23820	0.9672088623046875
23861	0.9675266146659851
23902	0.968256413936615
23943	0.9672296047210693
23984	0.96818608045578
24025	0.967739999294281
24066	0.9678884148597717
24107	0.9689196944236755
24148	0.9683851003646851
24189	0.9674323797225952
24230	0.9685023427009583
24271	0.9682514667510986
24312	0.9674341082572937
24353	0.9676090478897095
24394	0.9687754511833191
24435	0.9684672951698303
24476	0.9687471389770508
24517	0.9689159989356995
24558	0.9688929319381714
24599	0.9688943028450012
24640	0.9681612253189087
24681	0.9680428504943848
24722	0.9676456451416016
24763	0.9683155417442322
24804	0.9685711860656738
24845	0.9687565565109253
24886	0.9682546257972717
24927	0.9691336750984192
24968	0.9682256579399109
25009	0.9681956768035889
25050	0.9684752821922302
25091	0.9682982563972473
25132	0.9682446122169495
25173	0.9681087136268616
25214	0.9683293700218201
25255	0.9692167043685913
25296	0.9676434993743896
25337	0.9665661454200745
25378	0.9691948294639587
25419	0.9684646725654602
25460	0.9691644310951233
25501	0.9678400754928589
25542	0.9683219790458679
25583	0.9688717126846313
25624	0.9690055251121521
25665	0.9691089987754822
25706	0.9689582586288452
25747	0.9690942168235779
25788	0.9678903818130493
25829	0.9688317179679871
25870	0.9678155779838562
25911	0.9689117670059204
25952	0.9683461785316467
25993	0.9687644243240356
26034	0.9681221842765808
26075	0.9676308631896973
26116	0.9693315029144287
26157	0.9686040878295898
26198	0.9692671298980713
26239	0.9686868786811829
26280	0.9692758917808533
26321	0.9685450792312622
26362	0.9692559242248535
26403	0.9691058397293091
26444	0.9690716862678528
26485	0.9694960713386536
26526	0.9690501689910889
26567	0.9685113430023193
26608	0.968865156173706
26649	0.9687044620513916
26690	0.9689838886260986
26731	0.9671757221221924
26772	0.969393789768219
26813	0.968758761882782
26854	0.9672629237174988
26895	0.9642249345779419
26936	0.9674981832504272
26977	0.9686107635498047
27018	0.9692465662956238
27059	0.9690378308296204
27100	0.9686886668205261
27141	0.9694215059280396
27182	0.9692206382751465
27223	0.9693909287452698
27264	0.9684717059135437
27305	0.9684502482414246
27346	0.969213604927063
27387	0.9689294695854187
27428	0.9691661596298218
27469	0.9688820242881775
27510	0.9688591361045837
27551	0.9697957634925842
27592	0.9690569639205933
27633	0.9690858125686646
27674	0.9695293307304382
27715	0.9687663316726685
27756	0.9672858119010925
27797	0.968345046043396
27838	0.9691746830940247
27879	0.9693415760993958
27920	0.9691314101219177
27961	0.9690760374069214
28002	0.9693715572357178
28043	0.9677774310112
28084	0.969496488571167
28125	0.9695936441421509
28166	0.9690983891487122
28207	0.9684336185455322
28248	0.9690847992897034
28289	0.969452440738678
28330	0.9696524143218994
28371	0.9697254300117493
28412	0.9680428504943848
28453	0.9697941541671753
28494	0.9691153764724731
28535	0.9693337678909302
28576	0.9698055386543274
28617	0.9697778224945068
28658	0.9689963459968567
28699	0.9694350361824036
28740	0.9690196514129639
28781	0.9696873426437378
28822	0.9696608781814575
28863	0.9699127078056335
28904	0.969868004322052
28945	0.9698593616485596
28986	0.9693096876144409
29027	0.9700234532356262
29068	0.970018744468689
29109	0.9697030186653137
29150	0.9699310064315796
29191	0.9686960577964783
29232	0.9696325659751892
29273	0.9691568613052368
29314	0.968908965587616
29355	0.9688692092895508
29396	0.9696836471557617
29437	0.9699059724807739
29478	0.9698936343193054
29519	0.9699822664260864
29560	0.9694894552230835
29601	0.9694281220436096
29642	0.9692679047584534
29683	0.9701552391052246
29724	0.9699889421463013
29765	0.9700312614440918
29806	0.9696162343025208
29847	0.969875693321228
29888	0.9693385362625122
29929	0.9675794839859009
29970	0.969541072845459
30011	0.9702694416046143
30052	0.9698197841644287
30093	0.9697309136390686
30134	0.9700582027435303
30175	0.9688794612884521
30216	0.9691610336303711
30257	0.970233142375946
30298	0.9703581929206848
30339	0.9697630405426025
30380	0.9703468084335327
30421	0.9704145789146423
30462	0.9704092741012573
30503	0.9688523411750793
30544	0.9699662327766418
30585	0.9701229333877563
30626	0.9701164960861206
30667	0.9705675840377808
30708	0.9701662659645081
30749	0.9704804420471191
30790	0.9700413942337036
30831	0.9705683588981628
30872	0.9703733921051025
30913	0.9695306420326233
30954	0.9686647653579712
30995	0.9704120755195618
31036	0.970013439655304
31077	0.96990966796875
31118	0.9657437801361084
31159	0.9686093926429749
31200	0.9691959619522095
31241	0.9698326587677002
31282	0.9701131582260132
31323	0.9700520634651184
31364	0.9703731536865234
31405	0.9697496294975281
31446	0.9703149199485779
31487	0.9707039594650269
31528	0.9704232215881348
31569	0.9695713520050049
31610	0.9701235294342041
31651	0.9700927734375
31692	0.9696236848831177
31733	0.9701946377754211
31774	0.97010338306427
31815	0.9705436825752258
31856	0.9702159762382507
31897	0.9699463844299316
31938	0.970043957233429
31979	0.9702951312065125
32020	0.9706888794898987
32061	0.9699633717536926
32102	0.9701595902442932
32143	0.9705749750137329
32184	0.9705730080604553
32225	0.9702157974243164
32266	0.9702369570732117
32307	0.9706505537033081
32348	0.9705265760421753
32389	0.9696783423423767
32430	0.9694579243659973
32471	0.9696293473243713
32512	0.9701326489448547
32553	0.9694678783416748
32594	0.9703473448753357
32635	0.9698336124420166
32676	0.9695500135421753
32717	0.9706372618675232
32758	0.9702962636947632
32799	0.9706164598464966
32840	0.969497799873352
32881	0.9689919352531433
32922	0.9694676995277405
32963	0.9702750444412231
33004	0.970213770866394
33045	0.970649003982544
33086	0.9703682661056519
33127	0.9698401093482971
33168	0.9696899056434631
33209	0.9706383943557739
33250	0.9691805839538574
33291	0.970557689666748
33332	0.9702526330947876
33373	0.9694867730140686
33414	0.9702645540237427
33455	0.9702193737030029
33496	0.9694793820381165
33537	0.9693079590797424
33578	0.9699540138244629
33619	0.9702388644218445
33660	0.9705637693405151
33701	0.9702165722846985
33742	0.9698272943496704
33783	0.9707566499710083
33824	0.9691540598869324
33865	0.970400333404541
33906	0.9707462191581726
33947	0.9707742929458618
33988	0.9700572490692139
34029	0.9697198271751404
34070	0.9701791405677795
34111	0.9704641103744507
34152	0.9700572490692139
34193	0.9705410003662109
34234	0.9704299569129944
34275	0.9687548279762268
34316	0.9697329998016357
34357	0.9687177538871765
34398	0.9702985882759094
34439	0.9700918197631836
34480	0.9702484607696533
34521	0.97029048204422
34562	0.9691639542579651
34603	0.9699205756187439
34644	0.9694233536720276
34685	0.9699069857597351
34726	0.969169557094574
34767	0.9702093601226807
34808	0.9705893993377686
34849	0.9706311821937561
34890	0.9672917723655701
34931	0.9704816937446594
34972	0.9706427454948425
35013	0.9701936841011047
35054	0.9707136750221252
35095	0.9707700610160828
35136	0.9706228971481323
35177	0.9704248309135437
35218	0.9703678488731384
35259	0.9702688455581665
35300	0.9703249335289001
35341	0.9707902669906616
35382	0.9699048399925232
35423	0.9707099795341492
35464	0.9706913828849792
35505	0.9695709943771362
35546	0.9707589149475098
35587	0.9701111912727356
35628	0.9703511595726013
35669	0.9698746204376221
35710	0.9701155424118042
35751	0.9692605137825012
35792	0.9692155122756958
35833	0.9699791669845581
35874	0.9696299433708191
35915	0.9698372483253479
35956	0.9703071117401123
35997	0.9704532623291016
36038	0.970431923866272
36079	0.9703596830368042
36120	0.9707606434822083
36161	0.9695505499839783
36202	0.9700309038162231
36243	0.9700903296470642
36284	0.9708452224731445
36325	0.9704207181930542
36366	0.9707570672035217
36407	0.9705697298049927
36448	0.9709259867668152
36489	0.9708770513534546
36530	0.9710114598274231
36571	0.9704714417457581
36612	0.9709863662719727
36653	0.9707596898078918
36694	0.9684876203536987
36735	0.9696078896522522
36776	0.9689002633094788
36817	0.9700210094451904
36858	0.970664381980896
36899	0.9706922769546509
36940	0.9696381092071533
36981	0.9702855348587036
37022	0.9700620174407959
37063	0.9699282646179199
37104	0.9706811308860779
37145	0.9706363081932068
37186	0.9697912931442261
37227	0.9697074890136719
37268	0.9705608487129211
37309	0.9707819819450378
37350	0.9703822731971741
37391	0.9700872898101807
37432	0.9705880880355835
37473	0.9707409739494324
37514	0.9697570204734802
37555	0.9707859754562378
37596	0.9710089564323425
37637	0.9707695841789246
37678	0.9709512591362
37719	0.9706850647926331
37760	0.9710286855697632
37801	0.9710531830787659
37842	0.9710267186164856
37883	0.9711152911186218
37924	0.9702930450439453
37965	0.9711456298828125
38006	0.9707486629486084
38047	0.9707383513450623
38088	0.9712540507316589
38129	0.9709991812705994
38170	0.9711561799049377
38211	0.9712101817131042
38252	0.9711931943893433
38293	0.9711910486221313
38334	0.9704337120056152
38375	0.9696594476699829
38416	0.9711103439331055
38457	0.9712168574333191
38498	0.9704016447067261
38539	0.9712336659431458
38580	0.9704394340515137
38621	0.9706276655197144
38662	0.9711838364601135
38703	0.9706247448921204
38744	0.9680907726287842
38785	0.970883309841156
38826	0.9702289700508118
38867	0.9710533618927002
38908	0.970322847366333
38949	0.9703372716903687
38990	0.9707468748092651
39031	0.9711973667144775
39072	0.9711103439331055
39113	0.9712045192718506
39154	0.9711543917655945
39195	0.9712809324264526
39236	0.9698057174682617
39277	0.9705748558044434
39318	0.9708064794540405
39359	0.971127986907959
39400	0.9710238575935364
39441	0.9710004329681396
39482	0.9711215496063232
39523	0.9706587195396423
39564	0.9709493517875671
39605	0.9711468815803528
39646	0.9706922173500061
39687	0.9710437059402466
39728	0.9702368378639221
39769	0.9711822867393494
39810	0.9712195992469788
39851	0.9706791043281555
39892	0.9702813625335693
39933	0.9705401659011841
39974	0.9706148505210876
40015	0.9690007567405701
40056	0.9689755439758301
40097	0.970199465751648
40138	0.970713198184967
40179	0.9704737663269043
40220	0.970700740814209
40261	0.9711608290672302
40302	0.9708197116851807
40343	0.97093266248703
40384	0.9710720181465149
40425	0.9707297086715698
40466	0.9711602926254272
40507	0.97077476978302
40548	0.9702885150909424
40589	0.9714017510414124
40630	0.9713415503501892
40671	0.9707977771759033
40712	0.9704485535621643
40753	0.9708865284919739
40794	0.9709056615829468
40835	0.9710069894790649
40876	0.9709914922714233
40917	0.9713131785392761
40958	0.9709813594818115
40999	0.9713504910469055
41040	0.9709155559539795
41081	0.9712625741958618
41122	0.9702713489532471
41163	0.9712215662002563
41204	0.9705315232276917
41245	0.9708285927772522
41286	0.9713022708892822
41327	0.9709351062774658
41368	0.9713593125343323
41409	0.9714111685752869
41450	0.9709362387657166
41491	0.9710214734077454
41532	0.9713850617408752
41573	0.9712356328964233
41614	0.9708373546600342
41655	0.9711146950721741
41696	0.971362292766571
41737	0.9713299870491028
41778	0.9712141156196594
41819	0.9710848927497864
41860	0.9704927802085876
41901	0.9709304571151733
41942	0.9705142378807068
41983	0.9707819819450378
42024	0.9703037142753601
42065	0.9713338017463684
42106	0.9712337255477905
42147	0.9703652858734131
42188	0.971308708190918
42229	0.9713572263717651
42270	0.9713993668556213
42311	0.9714213013648987
42352	0.9714472889900208
42393	0.9713746309280396
42434	0.9704388380050659
42475	0.9713175296783447
42516	0.9708950519561768
42557	0.9712027907371521
42598	0.9712815880775452
42639	0.9713965058326721
42680	0.9714286923408508
42721	0.9714789390563965
42762	0.9714204668998718
42803	0.971132755279541
42844	0.9709390997886658
42885	0.9708149433135986
42926	0.9710602164268494
42967	0.9714332818984985
43008	0.9710964560508728
43049	0.9709740281105042
43090	0.9708408713340759
43131	0.9707473516464233
43172	0.9709873199462891
43213	0.971465528011322
43254	0.9709888696670532
43295	0.9709501266479492
43336	0.9714292883872986
43377	0.9692898392677307
43418	0.9703776240348816
43459	0.9713499546051025
43500	0.971489667892456
43541	0.9714323282241821
43582	0.9714619517326355
43623	0.9713916778564453
43664	0.9713411927223206
43705	0.9714579582214355
43746	0.9714283347129822
43787	0.9713876247406006
43828	0.9713117480278015
43869	0.9713854193687439
43910	0.9713512659072876
43951	0.9714806079864502
43992	0.971122682094574
44033	0.9714816808700562
44074	0.9715452790260315
44115	0.9706787467002869
44156	0.9708686470985413
44197	0.9702301025390625
44238	0.9712471961975098
44279	0.9712194800376892
44320	0.9709682464599609
44361	0.971017062664032
44402	0.9715156555175781
44443	0.9714910984039307
44484	0.9714929461479187
44525	0.9715014100074768
44566	0.9714927077293396
44607	0.9715359807014465
44648	0.9716078042984009
44689	0.971160352230072
44730	0.9715685248374939
44771	0.9715337753295898
44812	0.9711654186248779
44853	0.9715234637260437
44894	0.9703362584114075
44935	0.970210075378418
44976	0.9709591269493103
45017	0.9713006615638733
45058	0.971284031867981
45099	0.9702662825584412
45140	0.971356213092804
45181	0.9706408381462097
45222	0.9713772535324097
45263	0.9710374474525452
45304	0.9696844220161438
45345	0.9694002270698547
45386	0.9684927463531494
45427	0.9699751734733582
45468	0.9703213572502136
45509	0.9709278345108032
45550	0.9709897041320801
45591	0.9715174436569214
45632	0.9714727401733398
45673	0.9715300798416138
45714	0.971142053604126
45755	0.971490204334259
45796	0.9713660478591919
45837	0.9712245464324951
45878	0.9709060788154602
45919	0.9714517593383789
45960	0.9715486764907837
46001	0.9714856743812561
46042	0.9713894128799438
46083	0.9712451100349426
46124	0.9712564945220947
46165	0.9714528322219849
46206	0.9714648723602295
46247	0.9714983701705933
46288	0.9715048670768738
46329	0.9715707898139954
46370	0.9715776443481445
46411	0.9716241359710693
46452	0.9707322716712952
46493	0.9712567925453186
46534	0.9716248512268066
46575	0.9714594483375549
46616	0.9716159105300903
46657	0.9715690016746521
46698	0.9713488817214966
46739	0.9713127017021179
46780	0.9716858863830566
46821	0.9716590046882629
46862	0.9712250232696533
46903	0.9712390303611755
46944	0.970927894115448
46985	0.9711835980415344
47026	0.9714968800544739
47067	0.971608579158783
47108	0.9713858962059021
47149	0.9712445735931396
47190	0.9709333777427673
47231	0.9708721041679382
47272	0.9715989828109741
47313	0.9712349772453308
47354	0.9715515375137329
47395	0.9716513156890869
47436	0.9712586402893066
47477	0.9715247750282288
47518	0.9705041646957397
47559	0.9714450240135193
47600	0.9702786207199097
47641	0.9697916507720947
47682	0.9708967804908752
47723	0.9706336259841919
47764	0.9713115096092224
47805	0.9712854027748108
47846	0.96934974193573
47887	0.9706423878669739
47928	0.9702647924423218
47969	0.9708764553070068
48010	0.970940887928009
48051	0.9708970785140991
48092	0.971246063709259
48133	0.9707907438278198
48174	0.9703797101974487
48215	0.9707444906234741
48256	0.971213161945343
