step	iou-no-empty_step
1559	0.0005341880605556071
1564	0.0024258436169475317
1569	0.0017443550750613213
1574	0.016927238553762436
1579	0.001476368517614901
1584	0.003539055585861206
1589	0.00024815654614940286
1594	0.0019277504179626703
1599	0.0014354067388921976
1604	0.0013888889225199819
1609	0.0070913126692175865
1614	0.006317442283034325
1619	0.0011968582402914762
1624	0.004442902281880379
1629	0.004275673534721136
1634	0.0011768167605623603
1639	0.0
1644	0.0
1649	0.02008216828107834
1654	0.003920118324458599
1659	0.004986664280295372
1664	0.01816324144601822
1669	0.0
1674	0.002973494352772832
1679	0.013852238655090332
1684	0.00033491553040221334
1689	0.009952398017048836
1694	0.0012015833053737879
1699	0.0
1704	0.003705144627019763
1709	0.011589914560317993
1714	0.0021419008262455463
1719	0.00859125703573227
1724	0.0
1729	0.011144370771944523
1734	0.00895510334521532
1739	0.005247798748314381
1744	0.00692239124327898
1749	0.0012164607178419828
1754	0.013600162230432034
1759	0.00033328396966680884
1764	0.006460325792431831
1769	0.01138294767588377
1774	0.009760010987520218
1779	0.0011311664711683989
1784	0.00867418386042118
1789	0.008368318900465965
1794	0.002547343960031867
1799	0.010536955669522285
1804	0.01525023765861988
1809	0.0002888792660087347
1814	0.021585633978247643
1819	0.00338925002142787
1824	0.018186936154961586
1829	0.009768997319042683
1834	0.0022491717245429754
1839	0.007525845896452665
1844	0.0
1849	0.0031911395490169525
1854	0.004443801939487457
1859	0.0016712090000510216
1864	0.007520891726016998
1869	0.016635654494166374
1874	0.006625613663345575
1879	0.0304996557533741
1884	0.0
1889	0.02904064953327179
1894	0.009589041583240032
1899	0.011342911049723625
1904	0.00028612304595299065
1909	0.01560236420482397
1914	0.015891384333372116
1919	0.009992972016334534
1924	0.02202046848833561
1929	0.0
1934	0.021470950916409492
1939	0.006542735267430544
1944	0.01165593508630991
1949	0.0004895961028523743
1954	0.016287386417388916
1959	0.0022443472407758236
1964	0.0027553727850317955
1969	0.0
1974	0.020536646246910095
1979	0.005805088207125664
1984	0.005801305174827576
1989	0.0070021445862948895
1994	0.0
1999	0.008916166611015797
2004	0.006709451321512461
2009	0.01008282508701086
2014	0.013832391239702702
2019	0.019471922889351845
2024	0.009784691035747528
2029	0.0006685981643386185
2034	0.011254891753196716
2039	0.004241977818310261
2044	0.004049320239573717
2049	0.0
2054	0.02677593007683754
2059	0.018528040498495102
2064	0.004369897302240133
2069	0.032203033566474915
2074	0.00013288448099046946
2079	0.005217391066253185
2084	0.0037292232736945152
2089	0.005856001749634743
2094	0.016044771298766136
2099	0.006436771713197231
2104	0.0014420121442526579
2109	0.0045238095335662365
2114	0.021836288273334503
2119	0.008020402863621712
2124	5.6271455832757056e-05
2129	0.031586479395627975
2134	0.0014974117511883378
2139	0.019873948767781258
2144	0.009748154319822788
2149	0.006122293882071972
2154	0.03940993919968605
2159	0.009802451357245445
2164	0.0007062146905809641
2169	0.008844645693898201
2174	0.00850850809365511
2179	0.003960815258324146
2184	0.010916064493358135
2189	0.006661324296146631
2194	0.0
2199	0.013376681134104729
2204	0.01167367398738861
2209	0.00184638483915478
2214	0.01745968870818615
2219	0.017388178035616875
2224	0.036607254296541214
2229	0.0
2234	0.005664586555212736
2239	0.004334121476858854
2244	0.004087889567017555
2249	0.0025575447361916304
2254	0.007743362803012133
2259	0.004302925895899534
2264	0.002739907940849662
2269	0.0013901549391448498
2274	0.015980646014213562
2279	0.009431051090359688
2284	0.0
2289	0.006508238613605499
2294	0.014416366815567017
2299	0.004821839742362499
2304	0.051420729607343674
2309	0.016750551760196686
2314	0.013971919193863869
2319	0.007279927376657724
2324	0.019647054374217987
2329	0.004863136913627386
2334	0.0
2339	0.0026500376407057047
2344	0.019242774695158005
2349	0.00031769939232617617
2354	0.0005727516836486757
2359	0.006499051582068205
2364	0.04096396639943123
2369	0.011430100537836552
2374	0.0004662004648707807
2379	0.0021746130660176277
2384	0.00027538093854673207
2389	0.015792369842529297
2394	0.09631014615297318
2399	0.007944740355014801
2404	0.03939869999885559
2409	0.0015764582203701138
2414	0.00036460525006987154
2419	0.0038994215428829193
2424	0.026116272434592247
2429	0.0010893245926126838
2434	0.0013376737479120493
2439	0.0
2444	0.02740486152470112
2449	0.02667572908103466
2454	0.0052334703505039215
2459	0.0
2464	0.0020841832738369703
2469	0.007567261345684528
2474	0.0033319450449198484
2479	0.0012798464158549905
2484	0.005047061014920473
2489	0.004854938946664333
2494	0.029991500079631805
2499	0.0
2504	0.009126960299909115
2509	0.03700201213359833
2514	0.005225453060120344
2519	0.01314623560756445
2524	0.004810637328773737
2529	0.010879629291594028
2534	0.009930486790835857
2539	0.0
2544	0.000887573987711221
2549	0.0035914864856749773
2554	0.009091105312108994
2559	0.0
2564	0.0
2569	0.014658762142062187
2574	0.032712213695049286
2579	0.028208015486598015
2584	0.014744744636118412
2589	0.0006602112553082407
2594	0.03129338473081589
2599	0.04193190857768059
2604	0.06195949763059616
2609	0.0051203276962041855
2614	0.0012679628562182188
2619	0.04724574089050293
2624	0.006277861539274454
2629	0.0049292962066829205
2634	0.0018021625000983477
2639	0.09464249759912491
2644	0.0629449188709259
2649	0.0
2654	0.0014688463415950537
2659	0.004251269157975912
2664	0.0
2669	0.004554013721644878
2674	0.023416884243488312
2679	0.0
2684	0.01971983164548874
2689	0.009633979760110378
2694	0.018999328836798668
2699	0.01248751301318407
2704	0.03266992047429085
2709	0.001923076924867928
2714	0.02937275916337967
2719	0.0056369309313595295
2724	0.006993007380515337
2729	0.0
2734	0.04625152051448822
2739	0.008598757907748222
2744	0.016609683632850647
2749	0.0
2754	0.018839813768863678
2759	0.03880305215716362
2764	0.004227695986628532
2769	0.0006716926582157612
2774	0.0
2779	0.0005322370561771095
2784	0.004147813189774752
2789	0.001476014731451869
2794	0.00968858227133751
2799	0.011844135820865631
2804	0.0018501387676224113
2809	0.0034461154136806726
2814	0.006113255862146616
2819	0.0020223576575517654
2824	0.005275348667055368
2829	0.03308406099677086
2834	0.00489510502666235
2839	0.0
2844	0.012036915868520737
2849	0.015000000596046448
2854	0.0029741476755589247
2859	0.016018817201256752
2864	0.050628699362277985
2869	0.0
2874	0.05067472159862518
2879	0.013395702466368675
2884	0.0023402338847517967
2889	0.015497207641601562
2894	0.04409825801849365
2899	0.0012006855104118586
2904	0.03040197491645813
2909	0.0013519603526219726
2914	0.010420748963952065
2919	0.028906317427754402
2924	0.014267184771597385
2929	0.0
2934	0.016510695219039917
2939	0.01505167968571186
2944	0.015837784856557846
2949	0.023577949032187462
2954	0.029420385137200356
2959	0.0009773013880476356
2964	0.006012259051203728
2969	0.004210029263049364
2974	0.04338136687874794
2979	0.0018148820381611586
2984	0.004547910299152136
2989	0.007101516705006361
2994	0.0005823471583425999
2999	0.0018439716659486294
3004	0.05256775766611099
3009	0.021675996482372284
3014	0.006403024774044752
3019	0.008360185660421848
3024	0.0540270060300827
3029	0.002673796843737364
3034	0.031402088701725006
3039	0.008106479421257973
3044	0.030216693878173828
3049	0.04222138971090317
3054	0.07531702518463135
3059	0.03059098683297634
3064	0.003234889591112733
3069	0.010075033642351627
3074	0.0013618269003927708
3079	0.005395838525146246
3084	0.007349081337451935
3089	0.0273758415132761
3094	0.001863799407146871
3099	0.018770508468151093
3104	0.01765567623078823
3109	0.03653673082590103
3114	0.045415136963129044
3119	0.0
3124	0.0
3129	0.007578541990369558
3134	0.01923076994717121
3139	0.011138886213302612
3144	0.01478428766131401
3149	0.02290279231965542
3154	0.015088723972439766
3159	0.06285423040390015
3164	0.004544447176158428
3169	0.018003374338150024
3174	0.025372516363859177
3179	0.0
3184	0.021745994687080383
3189	0.05338644981384277
3194	0.03789927437901497
3199	0.009860510006546974
3204	0.03803286701440811
3209	0.01140954252332449
3214	0.0025316455867141485
3219	0.10689609497785568
3224	0.0
3229	0.0020035223569720984
3234	0.03290482982993126
3239	0.03629970923066139
3244	0.05448717996478081
3249	0.0042913081124424934
3254	0.01073692087084055
3259	0.053767185658216476
3264	0.031798556447029114
3269	0.0011621352750808
3274	0.04835716634988785
3279	0.0
3284	0.022497650235891342
3289	0.10603699088096619
3294	0.0
3299	0.04191023111343384
3304	0.014228826388716698
3309	0.01986335963010788
3314	0.0012429160997271538
3319	0.026397034525871277
3324	0.011337542906403542
3329	0.0
3334	0.07426711916923523
3339	0.015202702954411507
3344	0.0
3349	0.0011602998711168766
3354	0.01947122812271118
3359	0.04024472087621689
3364	0.002345058601349592
3369	0.0
3374	0.024551602080464363
3379	0.09792477637529373
3384	0.022009875625371933
3389	0.009704994037747383
3394	0.01880503073334694
3399	0.029974255710840225
3404	0.11071238666772842
3409	0.03682156279683113
3414	0.00819345936179161
3419	0.03161639720201492
3424	0.02396203763782978
3429	0.017463581636548042
3434	0.04224882647395134
3439	0.0
3444	0.06877059489488602
3449	0.04420210048556328
3454	0.0
3459	0.012984732165932655
3464	0.009070160798728466
3469	0.021254731342196465
3474	0.035706255584955215
3479	0.002521157031878829
3484	0.0
3489	0.020428281277418137
3494	0.03507896885275841
3499	0.026297252625226974
3504	0.02911766618490219
3509	0.037449948489665985
3514	0.02193411998450756
3519	0.0
3524	0.037370577454566956
3529	0.0319952592253685
3534	0.005265276879072189
3539	0.09204450994729996
3544	0.0
3549	0.0010245901066809893
3554	0.07484280318021774
3559	0.012692783959209919
3564	0.07970502972602844
3569	0.07390503585338593
3574	0.007902299053966999
3579	0.01563970558345318
3584	0.05159171670675278
3589	0.040942274034023285
3594	0.028518900275230408
3599	0.021427132189273834
3604	0.006493506487458944
3609	0.009298393502831459
3614	0.021794872358441353
3619	0.02333533950150013
3624	0.04028359800577164
3629	0.02735423669219017
3634	0.01810506545007229
3639	0.0045592705719172955
3644	0.005441449116915464
3649	0.017500000074505806
3654	0.022142935544252396
3659	0.03487514704465866
3664	0.01638990454375744
3669	0.03055555559694767
3674	0.05167265236377716
3679	0.0016869510291144252
3684	0.0026785715017467737
3689	0.0
3694	0.016949152573943138
3699	0.0360720269382
3704	0.00453411927446723
3709	0.014979339204728603
3714	0.06897950917482376
3719	0.005865102633833885
3724	0.046281229704618454
3729	0.09376585483551025
3734	0.030769264325499535
3739	0.032380953431129456
3744	0.001109467470087111
3749	0.0546875
3754	0.012284119613468647
3759	0.006541010458022356
3764	0.05345480516552925
3769	0.0
3774	0.0
3779	0.10638976097106934
3784	0.01723526231944561
3789	0.006565656512975693
3794	0.003652597311884165
3799	0.0216062031686306
3804	0.016720250248908997
3809	0.06646209955215454
3814	0.02222222276031971
3819	0.0057312967255711555
3824	0.0012359411921352148
3829	0.03351430967450142
3834	0.0
3839	0.05666283890604973
3844	0.07397691905498505
3849	0.08635595440864563
3854	0.0013230013428255916
3859	0.005556664429605007
3864	0.011382088996469975
3869	0.06500208377838135
3874	0.012765674851834774
3879	0.04739908501505852
3884	0.005955700762569904
3889	0.05326303839683533
3894	0.0
3899	0.03759196028113365
3904	0.002775574801489711
3909	0.1438492089509964
3914	0.021164020523428917
3919	0.028998207300901413
3924	0.04109589010477066
3929	0.0908803939819336
3934	0.05278676748275757
3939	0.0016368258511647582
3944	0.029121726751327515
3949	0.003174595534801483
3954	0.11829092353582382
3959	0.03357178717851639
3964	0.058870963752269745
3969	0.012805749662220478
3974	0.03497942164540291
3979	0.004296733066439629
3984	0.02156941033899784
3989	0.07860500365495682
3994	0.05602145567536354
3999	0.002008989453315735
4004	0.021977219730615616
4009	0.0867755189538002
4014	0.030054643750190735
4019	0.033674195408821106
4024	0.03670033812522888
4029	0.0347222238779068
4034	0.001332513289526105
4039	0.015489642508327961
4044	0.04294354096055031
4049	0.012987012974917889
4054	0.0011447553988546133
4059	0.0330381765961647
4064	0.034202899783849716
4069	0.021033458411693573
4074	0.04661685228347778
4079	0.014999080449342728
4084	0.057657986879348755
4089	0.016894234344363213
4094	0.024603568017482758
4099	0.0
4104	0.039155494421720505
4109	0.0034995435271412134
4114	0.02357376366853714
4119	0.0036754407919943333
4124	0.05161290243268013
4129	0.08311688899993896
4134	0.019520200788974762
4139	0.018028846010565758
4144	0.0027624310459941626
4149	0.01944444514811039
4154	0.027284424751996994
4159	0.009115503169596195
4164	0.0
4169	0.04571704566478729
4174	0.021788327023386955
4179	0.05781928449869156
4184	0.05391441658139229
4189	0.0016431924887001514
4194	0.15802325308322906
4199	0.034145746380090714
4204	0.10569105297327042
4209	0.06614638864994049
4214	0.002779184840619564
4219	0.11685620993375778
4224	0.03406553342938423
4229	0.027328992262482643
4234	0.03241703286767006
4239	0.0007169576128944755
4244	0.02579365111887455
4249	0.05670192092657089
4254	0.06321785598993301
4259	0.0015232008881866932
4264	0.017150674015283585
4269	0.0
4274	0.01161249727010727
4279	0.02187485247850418
4284	0.004166666883975267
4289	0.021096106618642807
4294	0.01666666753590107
4299	0.07971563935279846
4304	0.0
4309	0.0181818176060915
4314	0.042654238641262054
4319	0.06375202536582947
4324	0.0
4329	0.022755758836865425
4334	0.03501604124903679
4339	0.0
4344	0.06757151335477829
4349	0.023172905668616295
4354	0.14847083389759064
4359	0.034083932638168335
4364	0.03102005459368229
4369	0.10043974965810776
4374	0.06077176332473755
4379	0.08682858943939209
4384	0.017468729987740517
4389	0.03898635506629944
4394	0.024907611310482025
4399	0.02415458858013153
4404	0.02031249925494194
4409	0.0013919095508754253
4414	0.1027098298072815
4419	0.04483902454376221
4424	0.04542749002575874
4429	0.049670543521642685
4434	0.05806847661733627
4439	0.05206838995218277
4444	0.0389937087893486
4449	0.004796698223799467
4454	0.015486725606024265
4459	0.1042635515332222
4464	0.06934003531932831
4469	0.010896186344325542
4474	0.0016289056511595845
4479	0.039801377803087234
4484	0.0021663778461515903
4489	0.019170120358467102
4494	0.053921569138765335
4499	0.13355401158332825
4504	0.025783449411392212
4509	0.06464088708162308
4514	0.0
4519	0.047038108110427856
4524	0.17320597171783447
4529	0.0586986169219017
4534	0.06637828797101974
4539	0.05635392665863037
4544	0.0
4549	0.060134854167699814
4554	0.10475098341703415
4559	0.07264915853738785
4564	0.07133651524782181
4569	0.0
4574	0.05525680258870125
4579	0.009890645742416382
4584	0.013877823948860168
4589	0.09525410085916519
4594	0.040955957025289536
4599	0.0028573444578796625
4604	0.0060371458530426025
4609	0.06352771818637848
4614	0.01776663027703762
4619	0.015946874395012856
4624	0.001818409888073802
4629	0.12132388353347778
4634	0.038612473756074905
4639	0.04786227270960808
4644	0.01701701618731022
4649	0.042174797505140305
4654	0.0
4659	0.009691041894257069
4664	0.09418932348489761
4669	0.030012771487236023
4674	0.02228752337396145
4679	0.09206303209066391
4684	0.019607843831181526
4689	0.003182424930855632
4694	0.05714285746216774
4699	0.058806248009204865
4704	0.1076681837439537
4709	0.012500000186264515
4714	0.0
4719	0.042141176760196686
4724	0.09402942657470703
4729	0.043478257954120636
4734	0.06564789265394211
4739	0.092478446662426
4744	0.0019692087080329657
4749	0.1300438493490219
4754	0.10826289653778076
4759	0.038736581802368164
4764	0.05283581092953682
4769	0.03310239315032959
4774	0.002392344642430544
4779	0.04137931019067764
4784	0.01979997754096985
4789	0.024276720359921455
4794	0.005528455134481192
4799	0.052626874297857285
4804	0.0416666679084301
4809	0.0689380094408989
4814	0.07960178703069687
4819	0.020607074722647667
4824	0.000844594556838274
4829	0.0017985611921176314
4834	0.05000000074505806
4839	0.059278350323438644
4844	0.07678430527448654
4849	0.051226262003183365
4854	0.003795752301812172
4859	0.019759083166718483
4864	0.0055429064668715
4869	0.07213114202022552
4874	0.024633534252643585
4879	0.02145513892173767
4884	0.11697075515985489
4889	0.08791489899158478
4894	0.05714285746216774
4899	0.05951698124408722
4904	0.08963585644960403
4909	0.018686197698116302
4914	0.08653846383094788
4919	0.0
4924	0.0
4929	0.044707562774419785
4934	0.033369001001119614
4939	0.0011602611048147082
4944	0.004734848625957966
4949	0.036825548857450485
4954	0.050032783299684525
4959	0.013481326401233673
4964	0.03824592009186745
4969	0.04112067446112633
4974	0.01876397803425789
4979	0.0
4984	0.11157245934009552
4989	0.06407365202903748
4994	0.046939656138420105
4999	0.06733142584562302
5004	0.025262724608182907
5009	0.04410200193524361
5014	0.04174334555864334
5019	0.08137191087007523
5024	0.06964055448770523
5029	0.04800042510032654
5034	0.0457693450152874
5039	0.0448642261326313
5044	0.016895804554224014
5049	0.12973931431770325
5054	0.061791516840457916
5059	0.032951291650533676
5064	0.0011918951058760285
5069	0.008878723718225956
5074	0.05714286118745804
5079	0.08190476149320602
5084	0.09153275936841965
5089	0.0021152617409825325
5094	0.06090935319662094
5099	0.04878298565745354
5104	0.023715414106845856
5109	0.0594106987118721
5114	0.002790950471535325
5119	0.024369748309254646
5124	0.0
5129	0.027339547872543335
5134	0.12557634711265564
5139	0.09230917692184448
5144	0.03594021871685982
5149	0.0
5154	0.020259739831089973
5159	0.14784403145313263
5164	0.026707231998443604
5169	0.06942880898714066
5174	0.0316372849047184
5179	0.03684891760349274
5184	0.07770270109176636
5189	0.001479750731959939
5194	0.045820172876119614
5199	0.06166638061404228
5204	0.0416666641831398
5209	0.07359307259321213
5214	0.050654638558626175
5219	0.05020208656787872
5224	0.004520288668572903
5229	0.0
5234	0.016849614679813385
5239	0.06405718624591827
5244	0.09767976403236389
5249	0.06076902523636818
5254	0.022519344463944435
5259	0.1362072378396988
5264	0.04425801336765289
5269	0.07760095596313477
5274	0.10933081805706024
5279	0.0032858734484761953
5284	0.013133208267390728
5289	0.015642939135432243
5294	0.06216931343078613
5299	0.02850877307355404
5304	0.0
5309	0.03540271893143654
5314	0.09592019021511078
5319	0.0016420361353084445
5324	0.034194186329841614
5329	0.0481012687087059
5334	0.04779034107923508
5339	0.04854368790984154
5344	0.06879845261573792
5349	0.0
5354	0.014577260240912437
5359	0.0032614150550216436
5364	0.032085563987493515
5369	0.06546546518802643
5374	0.05524149537086487
5379	0.05668146163225174
5384	0.1371753215789795
5389	0.07150288671255112
5394	0.0019879648461937904
5399	0.0035918366629630327
5404	0.001967535587027669
5409	0.043953943997621536
5414	0.0833263173699379
5419	0.03894748166203499
5424	0.08599277585744858
5429	0.15185517072677612
5434	0.002796243643388152
5439	0.024674003943800926
5444	0.0055226110853254795
5449	0.048057276755571365
5454	0.05000000074505806
5459	0.06868834048509598
5464	0.024436090141534805
5469	0.07954545319080353
5474	0.07232456654310226
5479	0.07819197326898575
5484	0.2003564089536667
5489	0.04280425235629082
5494	0.05946863442659378
5499	0.0
5504	0.03846153989434242
5509	0.005356971174478531
5514	0.07391287386417389
5519	0.005713632795959711
5524	0.07647059112787247
5529	0.060463227331638336
5534	0.03670569509267807
5539	0.04245283082127571
5544	0.00202178000472486
5549	0.07713985443115234
5554	0.015281633473932743
5559	0.036562804132699966
5564	0.0776507779955864
5569	0.10293926298618317
5574	0.020015385001897812
5579	0.02853635884821415
5584	0.0186721533536911
5589	0.04408711567521095
5594	0.029460569843649864
5599	0.11749337613582611
5604	0.0
5609	0.04817110300064087
5614	0.0
5619	0.06343527138233185
5624	0.020792078226804733
5629	0.07199148088693619
5634	0.0513625331223011
5639	0.08603927493095398
5644	0.023346075788140297
5649	0.03632054850459099
5654	0.052456848323345184
5659	0.062493763864040375
5664	0.002163781551644206
5669	0.12198688089847565
5674	0.19256235659122467
5679	0.04764630272984505
5684	0.0
5689	0.028414886444807053
5694	0.021484375
5699	0.03815789520740509
5704	0.01904761977493763
5709	0.0
5714	0.0315437875688076
5719	0.020192136988043785
5724	0.0
5729	0.20847561955451965
5734	0.04166153073310852
5739	0.0
5744	0.07870370149612427
5749	0.010377556085586548
5754	0.09619606286287308
5759	0.07467541098594666
5764	0.02101089246571064
5769	0.004659171681851149
5774	0.0
5779	0.04494382068514824
5784	0.036090437322854996
5789	0.02841615304350853
5794	0.09724067896604538
5799	0.0018072724342346191
5804	0.001552028232254088
5809	0.10283220559358597
5814	0.00965795200318098
5819	0.08350745588541031
5824	0.012422559782862663
5829	0.0029826464597135782
5834	0.033914729952812195
5839	0.016652744263410568
5844	0.002193888882175088
5849	0.0467616431415081
5854	0.041602183133363724
5859	0.06778478622436523
5864	0.016264120116829872
5869	0.0
5874	0.06525309383869171
5879	0.026368647813796997
5884	0.03206828609108925
5889	0.022043103352189064
5894	0.09884805977344513
5899	0.015912115573883057
5904	0.033618077635765076
5909	0.036463066935539246
5914	0.03122970648109913
5919	0.019055498763918877
5924	0.08870967477560043
5929	0.01426487322896719
5934	0.03284510597586632
5939	0.17893652617931366
5944	0.0022118999622762203
5949	0.0
5954	0.021368974819779396
