step	iou-no-empty_epoch
9552	0.07203001528978348
9593	0.07456663995981216
9634	0.07335709035396576
9675	0.07220622897148132
9716	0.06792065501213074
9757	0.07034152001142502
9798	0.07279060781002045
9839	0.07274597883224487
9880	0.07423648983240128
9921	0.0727384090423584
9962	0.07230343669652939
10003	0.07430922240018845
10044	0.0752609595656395
10085	0.07290226966142654
10126	0.07416222989559174
10167	0.07592935115098953
10208	0.07524905353784561
10249	0.07619910687208176
10290	0.07701531797647476
10331	0.07542745769023895
10372	0.07596026360988617
10413	0.07018138468265533
10454	0.07814133912324905
10495	0.07738479971885681
10536	0.07683096826076508
10577	0.07739198952913284
10618	0.07966603338718414
10659	0.07936367392539978
10700	0.08117462694644928
10741	0.08016175776720047
10782	0.08278549462556839
10823	0.08156835287809372
10864	0.08293277770280838
10905	0.08553134649991989
10946	0.08475334197282791
10987	0.08277389407157898
11028	0.08572022616863251
11069	0.08059032261371613
11110	0.08299829810857773
11151	0.08867611736059189
11192	0.08853579312562943
11233	0.09295611083507538
11274	0.08959106355905533
11315	0.09327585250139236
11356	0.0921151265501976
11397	0.09817124903202057
11438	0.09834706783294678
11479	0.09431561827659607
11520	0.09705913066864014
11561	0.10326939076185226
11602	0.10030919313430786
11643	0.110726498067379
11684	0.11311276257038116
11725	0.11815968155860901
11766	0.12219454348087311
11807	0.13004270195960999
11848	0.12259149551391602
11889	0.1356838494539261
11930	0.15704166889190674
11971	0.14595647156238556
12012	0.14525605738162994
12053	0.15010285377502441
12094	0.13966841995716095
12135	0.14179906249046326
12176	0.1571206897497177
12217	0.16108739376068115
12258	0.16651087999343872
12299	0.15719667077064514
12340	0.16266591846942902
12381	0.17299461364746094
12422	0.18961840867996216
12463	0.19870525598526
12504	0.20789004862308502
12545	0.20054152607917786
12586	0.18122871220111847
12627	0.1894301027059555
12668	0.2209906131029129
12709	0.2184147983789444
12750	0.21444746851921082
12791	0.22226907312870026
12832	0.2183464616537094
12873	0.21842297911643982
12914	0.23466165363788605
12955	0.24461595714092255
12996	0.2415122091770172
13037	0.23577894270420074
13078	0.2408669888973236
13119	0.26021429896354675
13160	0.2535492479801178
13201	0.247056245803833
13242	0.2734643518924713
13283	0.25940537452697754
13324	0.2605098783969879
13365	0.2563391923904419
13406	0.2737041115760803
13447	0.2698339819908142
13488	0.28667595982551575
13529	0.28737249970436096
13570	0.2740170359611511
13611	0.2739740014076233
13652	0.30688607692718506
13693	0.2760319113731384
13734	0.2980137765407562
13775	0.2969960570335388
13816	0.30192676186561584
13857	0.30941540002822876
13898	0.282356321811676
13939	0.3068084716796875
13980	0.3084028363227844
14021	0.30824407935142517
14062	0.3053514361381531
14103	0.31225529313087463
14144	0.28096678853034973
14185	0.3089470863342285
14226	0.31812116503715515
14267	0.3184254765510559
14308	0.30283892154693604
14349	0.31242844462394714
14390	0.31470346450805664
14431	0.32657793164253235
14472	0.3302918076515198
14513	0.3211008608341217
14554	0.33469054102897644
14595	0.32979878783226013
14636	0.347389817237854
14677	0.3314119875431061
14718	0.34570974111557007
14759	0.3454117178916931
14800	0.3313131034374237
14841	0.3261227309703827
14882	0.3246672451496124
14923	0.3397092819213867
14964	0.3409196734428406
15005	0.336184024810791
15046	0.3272213339805603
15087	0.3508838713169098
15128	0.3437219262123108
15169	0.36237791180610657
15210	0.3601679503917694
15251	0.354739785194397
15292	0.35219231247901917
15333	0.35903504490852356
15374	0.34208548069000244
15415	0.36345773935317993
15456	0.3587716519832611
15497	0.36797693371772766
15538	0.36732786893844604
15579	0.36687716841697693
15620	0.371396541595459
15661	0.3632616102695465
15702	0.37221965193748474
15743	0.3567582964897156
15784	0.36610937118530273
15825	0.36685141921043396
15866	0.3707418739795685
15907	0.3738405406475067
15948	0.34173381328582764
15989	0.3775031864643097
16030	0.378851056098938
16071	0.3595467507839203
16112	0.3755096197128296
16153	0.37186118960380554
16194	0.36434686183929443
16235	0.3619800806045532
16276	0.3795638084411621
16317	0.37827068567276
16358	0.3723044693470001
16399	0.3834024667739868
16440	0.38388729095458984
16481	0.37491169571876526
16522	0.3883357048034668
16563	0.3849274218082428
16604	0.3842103183269501
16645	0.3880631625652313
16686	0.36654531955718994
16727	0.3891715705394745
16768	0.3808749318122864
16809	0.38585883378982544
16850	0.38333606719970703
16891	0.3868943154811859
16932	0.39424142241477966
16973	0.390532523393631
17014	0.389769047498703
17055	0.38459450006484985
17096	0.3952327072620392
17137	0.39715903997421265
17178	0.3900976777076721
17219	0.4033885896205902
17260	0.4051714837551117
17301	0.3935360312461853
17342	0.3891157805919647
17383	0.3994460701942444
17424	0.4044460356235504
17465	0.39120709896087646
17506	0.3905152678489685
17547	0.3800734579563141
17588	0.393621563911438
17629	0.3984917402267456
17670	0.40108102560043335
17711	0.40900370478630066
17752	0.39427751302719116
17793	0.4009343981742859
17834	0.3879755139350891
17875	0.36679208278656006
17916	0.40719398856163025
17957	0.40396857261657715
17998	0.40818047523498535
18039	0.403827041387558
18080	0.39099380373954773
18121	0.40926623344421387
18162	0.3942257761955261
18203	0.39964619278907776
18244	0.40495821833610535
18285	0.41387367248535156
18326	0.39379987120628357
18367	0.39514440298080444
18408	0.3996663987636566
18449	0.40806061029434204
18490	0.39178982377052307
18531	0.4074753224849701
18572	0.41275113821029663
18613	0.4048001170158386
18654	0.4116296172142029
18695	0.421183705329895
18736	0.427228718996048
18777	0.41788631677627563
18818	0.4177314341068268
18859	0.4118918478488922
18900	0.4050755202770233
18941	0.41414621472358704
18982	0.42054304480552673
19023	0.4170640707015991
19064	0.41566115617752075
19105	0.4157256484031677
19146	0.41793081164360046
19187	0.424589067697525
19228	0.42467865347862244
19269	0.42561227083206177
19310	0.4078756272792816
19351	0.4310007393360138
19392	0.4209308624267578
19433	0.42365598678588867
19474	0.42584410309791565
19515	0.4312603175640106
19556	0.4281558692455292
19597	0.41706231236457825
19638	0.42081600427627563
19679	0.4239619970321655
19720	0.43309199810028076
19761	0.4201290011405945
19802	0.42421767115592957
19843	0.4205286204814911
19884	0.42802101373672485
19925	0.43750402331352234
19966	0.4367181956768036
20007	0.4360365569591522
20048	0.4336933195590973
20089	0.43166711926460266
20130	0.4344758689403534
20171	0.4308934509754181
20212	0.4367609918117523
20253	0.4338991641998291
20294	0.4271743893623352
20335	0.4142686724662781
20376	0.4392789602279663
20417	0.43233293294906616
20458	0.43690618872642517
20499	0.4338000416755676
20540	0.4391000270843506
20581	0.43911683559417725
20622	0.43248215317726135
20663	0.42802155017852783
20704	0.43561479449272156
20745	0.4372667074203491
20786	0.4355165660381317
20827	0.3966922461986542
20868	0.4380873143672943
20909	0.4297826886177063
20950	0.4305328130722046
20991	0.4235733449459076
21032	0.42517006397247314
21073	0.4395974278450012
21114	0.44111499190330505
21155	0.42597150802612305
21196	0.44068458676338196
21237	0.4383675456047058
21278	0.4458645284175873
21319	0.4356820285320282
21360	0.43292471766471863
21401	0.44373416900634766
21442	0.4410771429538727
21483	0.4410015940666199
21524	0.4376201331615448
21565	0.42929607629776
21606	0.43545350432395935
21647	0.44619134068489075
21688	0.44948744773864746
21729	0.43478235602378845
21770	0.4451197385787964
21811	0.4439413845539093
21852	0.4395645558834076
21893	0.44894224405288696
21934	0.4430811405181885
21975	0.4489220976829529
22016	0.4396270215511322
22057	0.4424514174461365
22098	0.45469236373901367
22139	0.45409253239631653
22180	0.45191022753715515
22221	0.44873496890068054
22262	0.4555710256099701
22303	0.44814983010292053
22344	0.4478486180305481
22385	0.4400612711906433
22426	0.44274160265922546
22467	0.4590207040309906
22508	0.4483499526977539
22549	0.4482189118862152
22590	0.4470541775226593
22631	0.44481024146080017
22672	0.4419300854206085
22713	0.4532283544540405
22754	0.4506521224975586
22795	0.4536234140396118
22836	0.4555177688598633
22877	0.45426252484321594
22918	0.46441900730133057
22959	0.46657511591911316
23000	0.46014606952667236
23041	0.4578460454940796
23082	0.4496573507785797
23123	0.45270639657974243
23164	0.4613756835460663
23205	0.4592847526073456
23246	0.46260523796081543
23287	0.46526700258255005
23328	0.46141180396080017
23369	0.47101885080337524
23410	0.466039776802063
23451	0.46906912326812744
23492	0.4665919840335846
23533	0.4719759225845337
23574	0.4719642698764801
23615	0.45671170949935913
23656	0.46253591775894165
23697	0.4664749503135681
23738	0.4613893926143646
23779	0.45576730370521545
23820	0.45587754249572754
23861	0.4541091322898865
23902	0.46286362409591675
23943	0.45622360706329346
23984	0.4651932120323181
24025	0.4612170159816742
24066	0.46369412541389465
24107	0.4740871489048004
24148	0.4685385227203369
24189	0.46305137872695923
24230	0.4705101549625397
24271	0.46629437804222107
24312	0.45610740780830383
24353	0.45902976393699646
24394	0.47164711356163025
24435	0.4699220359325409
24476	0.47116830945014954
24517	0.47402673959732056
24558	0.4736359119415283
24599	0.4736592173576355
24640	0.4647747278213501
24681	0.4662735164165497
24722	0.4631267786026001
24763	0.46736931800842285
24804	0.4716687798500061
24845	0.4747830927371979
24886	0.46981027722358704
24927	0.4777088165283203
24968	0.4693261682987213
25009	0.46882519125938416
25050	0.47005581855773926
25091	0.47053930163383484
25132	0.4764440953731537
25173	0.46737462282180786
25214	0.4710614085197449
25255	0.47911524772644043
25296	0.4665320813655853
25337	0.45574817061424255
25378	0.4787445664405823
25419	0.47332045435905457
25460	0.47822871804237366
25501	0.4663533866405487
25542	0.47093665599823
25583	0.47671961784362793
25624	0.4789693355560303
25665	0.4772925078868866
25706	0.4747411906719208
25747	0.4770413339138031
25788	0.4706025719642639
25829	0.47604554891586304
25870	0.46594730019569397
25911	0.4739535450935364
25952	0.4713404178619385
25993	0.4749155342578888
26034	0.4675988554954529
26075	0.4663255214691162
26116	0.48105621337890625
26157	0.475649356842041
26198	0.47996872663497925
26239	0.47361138463020325
26280	0.4801162779331207
26321	0.4746619760990143
26362	0.4797777831554413
26403	0.4806545078754425
26444	0.4800804555416107
26485	0.48384130001068115
26526	0.47971802949905396
26567	0.47410017251968384
26608	0.4766092598438263
26649	0.48069310188293457
26690	0.47860464453697205
26731	0.4656715989112854
26772	0.48549526929855347
26813	0.4782302677631378
26854	0.46025770902633667
26895	0.42129841446876526
26936	0.46067869663238525
26977	0.4723317623138428
27018	0.4796183705329895
27059	0.4795122444629669
27100	0.4770604372024536
27141	0.48257946968078613
27182	0.4825846254825592
27223	0.4820638597011566
27264	0.47343727946281433
27305	0.47647807002067566
27346	0.4824666678905487
27387	0.4810815751552582
27428	0.4850350022315979
27469	0.4802910089492798
27510	0.4799073338508606
27551	0.4889141023159027
27592	0.47983506321907043
27633	0.4803200662136078
27674	0.4844045042991638
27715	0.4783567488193512
27756	0.46063482761383057
27797	0.47132059931755066
27838	0.47840410470962524
27879	0.48122701048851013
27920	0.4810838997364044
27961	0.48015379905700684
28002	0.4817349314689636
28043	0.4687434434890747
28084	0.483847975730896
28125	0.4854927957057953
28166	0.48052978515625
28207	0.47620004415512085
28248	0.4803009629249573
28289	0.4831028878688812
28330	0.4864877462387085
28371	0.48772239685058594
28412	0.47311753034591675
28453	0.48888468742370605
28494	0.48418450355529785
28535	0.48448634147644043
28576	0.4890762269496918
28617	0.4886071979999542
28658	0.48219937086105347
28699	0.48618990182876587
28740	0.4825887680053711
28781	0.48707881569862366
28822	0.48663029074668884
28863	0.49089041352272034
28904	0.49013444781303406
28945	0.4899882376194
28986	0.4874316155910492
29027	0.4927649199962616
29068	0.4926857054233551
29109	0.4906936287879944
29150	0.49120211601257324
29191	0.4805576503276825
29232	0.4861527979373932
29273	0.4815135896205902
29314	0.48074114322662354
29355	0.48007509112358093
29396	0.48701557517051697
29437	0.49077776074409485
29478	0.4905678629875183
29519	0.4920693337917328
29560	0.4871039390563965
29601	0.4894106090068817
29642	0.48673391342163086
29683	0.49499446153640747
29724	0.4921824336051941
29765	0.49289703369140625
29806	0.4892355799674988
29847	0.4902634918689728
29888	0.4879137873649597
29929	0.4722433090209961
29970	0.4879731237888336
30011	0.4969274699687958
30052	0.4926564395427704
30093	0.49116307497024536
30134	0.49335265159606934
30175	0.4836023151874542
30216	0.48494952917099
30257	0.49631208181381226
30298	0.4984284043312073
30339	0.4917031228542328
30380	0.4982365071773529
30421	0.49938422441482544
30462	0.4992922842502594
30503	0.4864637851715088
30544	0.49511831998825073
30585	0.4977518618106842
30626	0.4976455569267273
30667	0.5019711852073669
30708	0.4984810948371887
30749	0.5004989504814148
30790	0.49965301156044006
30831	0.5019840598106384
30872	0.49868613481521606
30913	0.49112141132354736
30954	0.4833701550960541
30995	0.4993399679660797
31036	0.4959128797054291
31077	0.49416854977607727
31118	0.4627620279788971
31159	0.4791184961795807
31200	0.4888513386249542
31241	0.4928731620311737
31282	0.49428170919418335
31323	0.4965607821941376
31364	0.49868303537368774
31405	0.49478015303611755
31446	0.5009791254997253
31487	0.5042802095413208
31528	0.49952948093414307
31569	0.49180281162261963
31610	0.4977618455886841
31651	0.49724557995796204
31692	0.49267756938934326
31733	0.49895772337913513
31774	0.4974251985549927
31815	0.501567542552948
31856	0.4993186891078949
31897	0.49806514382362366
31938	0.4964250922203064
31979	0.5006478428840637
32020	0.5040245056152344
32061	0.49834898114204407
32102	0.49837079644203186
32143	0.5020976066589355
32184	0.5020639300346375
32225	0.4993128478527069
32266	0.49967023730278015
32307	0.5033761262893677
32348	0.5012767910957336
32389	0.4968557059764862
32430	0.49319902062416077
32471	0.4960423707962036
32512	0.4979163408279419
32553	0.4933639168739319
32594	0.5015271902084351
32635	0.49943307042121887
32676	0.4914446175098419
32717	0.5031527876853943
32758	0.5006667375564575
32799	0.502799391746521
32840	0.4938594102859497
32881	0.48876386880874634
32922	0.4933607876300812
32963	0.5003094673156738
33004	0.49928024411201477
33045	0.5033520460128784
33086	0.49859845638275146
33127	0.4962887465953827
33168	0.49378183484077454
33209	0.5031706094741821
33250	0.48859602212905884
33291	0.5018060803413391
33332	0.4999331831932068
33373	0.49367764592170715
33414	0.5001331567764282
33455	0.4993740916252136
33496	0.49355369806289673
33537	0.4907089173793793
33578	0.4949125349521637
33619	0.4964101314544678
33660	0.5019068121910095
33701	0.49932625889778137
33742	0.4960765242576599
33783	0.5051701068878174
33824	0.491437703371048
33865	0.502417266368866
33906	0.5049949288368225
33947	0.5054718255996704
33988	0.4966488480567932
34029	0.4942816197872162
34070	0.49869731068611145
34111	0.5002214312553406
34152	0.4966481626033783
34193	0.5047804713249207
34234	0.5029134154319763
34275	0.48153242468833923
34316	0.4911978244781494
34357	0.48424452543258667
34398	0.49741819500923157
34439	0.4972306787967682
34480	0.4998622238636017
34521	0.500569760799408
34562	0.49160096049308777
34603	0.49435076117515564
34644	0.49262523651123047
34685	0.49412256479263306
34726	0.4850924611091614
34767	0.49920418858528137
34808	0.502341091632843
34849	0.5030486583709717
34890	0.4742143154144287
34931	0.5005189180374146
34972	0.5032448172569275
35013	0.5021959543228149
35054	0.5044447779655457
35095	0.505398690700531
35136	0.5029087066650391
35177	0.5028266906738281
35218	0.5018711090087891
35259	0.500205934047699
35300	0.5011487603187561
35341	0.5057397484779358
35382	0.49737173318862915
35423	0.5043804049491882
35464	0.5040658712387085
35505	0.4983113706111908
35546	0.5052107572555542
35587	0.49755629897117615
35628	0.5015875697135925
35669	0.4968680739402771
35710	0.49762919545173645
35751	0.4931919276714325
35792	0.492451012134552
35833	0.49861371517181396
35874	0.49605271220207214
35915	0.4994928240776062
35956	0.5008503794670105
35997	0.5033063888549805
36038	0.5029467344284058
36079	0.5017339587211609
36120	0.5084739923477173
36161	0.4979749917984009
36202	0.4994771480560303
36243	0.5004696249961853
36284	0.5066722631454468
36325	0.5027590394020081
36366	0.5084121227264404
36407	0.5052638053894043
36448	0.5080377459526062
36489	0.5072088837623596
36530	0.5094845294952393
36571	0.506834864616394
36612	0.509058952331543
36653	0.5052229166030884
36694	0.483761191368103
36735	0.4924118220806122
36776	0.4839458763599396
36817	0.4960407316684723
36858	0.5036104917526245
36899	0.5073245167732239
36940	0.4929182231426239
36981	0.5004876852035522
37022	0.4999972879886627
37063	0.49776211380958557
37104	0.5071357488632202
37145	0.5063843727111816
37186	0.49547702074050903
37227	0.49407482147216797
37268	0.501857578754425
37309	0.5056005716323853
37350	0.5021116733551025
37391	0.5004192590713501
37432	0.5055716633796692
37473	0.5049072504043579
37514	0.49816131591796875
37555	0.5056676268577576
37596	0.5094404220581055
37637	0.5086239576339722
37678	0.5084652304649353
37719	0.5072021484375
37760	0.5097765326499939
37801	0.5101873278617859
37842	0.5097417235374451
37883	0.5112395286560059
37924	0.5038553476333618
37965	0.5117542743682861
38006	0.5082727670669556
38047	0.5080969333648682
38088	0.5135881304740906
38129	0.5092760324478149
38170	0.5119320750236511
38211	0.5128465890884399
38252	0.5157448053359985
38293	0.512521505355835
38334	0.5062040686607361
38375	0.49977052211761475
38416	0.511157214641571
38457	0.5129595994949341
38498	0.5056694149971008
38539	0.5132432579994202
38580	0.5063012838363647
38621	0.5094435811042786
38662	0.5123997926712036
38703	0.506188690662384
38744	0.48706015944480896
38785	0.5073149800300598
38826	0.502784013748169
38867	0.5101930499076843
38908	0.5075515508651733
38949	0.5045943856239319
38990	0.508242130279541
39031	0.5126304626464844
39072	0.5111568570137024
39113	0.5127493143081665
39154	0.5119029879570007
39195	0.514043390750885
39236	0.49897027015686035
39277	0.5053512454032898
39318	0.5092435479164124
39359	0.5114549398422241
39400	0.5128963589668274
39441	0.509297788143158
39482	0.5113463401794434
39523	0.506759762763977
39564	0.508431613445282
39605	0.5117745399475098
39646	0.5073237419128418
39687	0.5100289583206177
39728	0.5029165744781494
39769	0.5123740434646606
39810	0.5130050182342529
39851	0.5071019530296326
39892	0.5036616921424866
39933	0.5047658085823059
39974	0.5092294216156006
40015	0.4921649396419525
40056	0.49175161123275757
40097	0.5055041909217834
40138	0.5076761841773987
40179	0.5036522150039673
40220	0.5074665546417236
40261	0.5120104551315308
40302	0.509466826915741
40343	0.5081512928009033
40384	0.5105065703392029
40425	0.5079532265663147
40466	0.5120013356208801
40507	0.5087115168571472
40548	0.5069785118103027
40589	0.5160870552062988
40630	0.5150695443153381
40671	0.5090972781181335
40712	0.5064513683319092
40753	0.5105876922607422
40794	0.5109097957611084
40835	0.5094074606895447
40876	0.5091439485549927
40917	0.5145878791809082
40958	0.5121828317642212
40999	0.5152208209037781
41040	0.5110771059989929
41081	0.5137326121330261
41122	0.5034920573234558
41163	0.5130391120910645
41204	0.5078380107879639
41245	0.5096158385276794
41286	0.5144053101539612
41327	0.5114057064056396
41368	0.5153700113296509
41409	0.5162447094917297
41450	0.5114250183105469
41491	0.5128583908081055
41532	0.5158042907714844
41573	0.513276219367981
41614	0.5097615718841553
41655	0.5144240260124207
41696	0.5154191255569458
41737	0.5180448293685913
41778	0.5129126310348511
41819	0.5139231085777283
41860	0.5071901679039001
41901	0.511329174041748
41942	0.507548987865448
41983	0.5088328123092651
42024	0.5072338581085205
42065	0.5149359107017517
42106	0.5132447481155396
42147	0.5050627589225769
42188	0.5145117044448853
42229	0.5153338313102722
42270	0.516048014163971
42311	0.5164192318916321
42352	0.516857922077179
42393	0.5156299471855164
42434	0.5062910914421082
42475	0.51466304063797
42516	0.5107307434082031
42557	0.5127217173576355
42598	0.5140551924705505
42639	0.5160004496574402
42680	0.5165443420410156
42721	0.5173919200897217
42762	0.5164034962654114
42803	0.5147294402122498
42844	0.5114721059799194
42885	0.5093849301338196
42926	0.5135088562965393
42967	0.5166202783584595
43008	0.5141174793243408
43049	0.5152291059494019
43090	0.5098216533660889
43131	0.5082491636276245
43172	0.5122823119163513
43213	0.5171661972999573
43254	0.5123080015182495
43295	0.5116577744483948
43336	0.5165517926216125
43377	0.4969008266925812
43418	0.5052676796913147
43459	0.515211820602417
43500	0.5175749659538269
43541	0.5166048407554626
43582	0.5171056389808655
43623	0.5159191489219666
43664	0.5150624513626099
43705	0.5170383453369141
43746	0.5165358781814575
43787	0.5158489346504211
43828	0.5145646333694458
43869	0.5158122777938843
43910	0.5152323246002197
43951	0.5174239277839661
43992	0.5145591497421265
44033	0.5174401998519897
44074	0.5185157656669617
44115	0.5102962255477905
44156	0.5102888941764832
44197	0.5028051733970642
44238	0.5134727358818054
44279	0.5130041241645813
44320	0.5119633078575134
44361	0.5127835869789124
44402	0.5180155038833618
44443	0.5176008343696594
44484	0.517632007598877
44525	0.5177738070487976
44566	0.517625093460083
44607	0.5183582305908203
44648	0.5195749998092651
44689	0.5151912569999695
44730	0.5189090371131897
44771	0.5183207392692566
44812	0.5152769684791565
44853	0.5212951302528381
44894	0.5077722072601318
44935	0.5024686455726624
44976	0.5118091106414795
45017	0.5143776535987854
45058	0.5140960812568665
45099	0.5066114664077759
45140	0.515317440032959
45181	0.5096650123596191
45222	0.515673816204071
45263	0.5131266713142395
45304	0.5001817345619202
45345	0.4954964220523834
45386	0.48384326696395874
45427	0.4985460638999939
45468	0.5043274760246277
45509	0.5112832188606262
45550	0.5123246312141418
45591	0.5180451273918152
45632	0.5172878503799438
45673	0.5182598829269409
45714	0.5148832201957703
45755	0.5175848603248596
45796	0.5154849886894226
45837	0.5130878686904907
45878	0.5109173059463501
45919	0.5169357657432556
45960	0.5185730457305908
46001	0.5175083875656128
46042	0.5158791542053223
46083	0.5166175961494446
46124	0.5136297941207886
46165	0.5169509649276733
46206	0.5171554684638977
46247	0.5177226066589355
46288	0.5178313255310059
46329	0.5189470648765564
46370	0.5190635323524475
46411	0.5198509693145752
46452	0.5143434405326843
46493	0.5168132185935974
46534	0.5198610424995422
46575	0.5202214121818542
46616	0.5197113156318665
46657	0.5189188718795776
46698	0.5183619856834412
46739	0.517751932144165
46780	0.5208945274353027
46821	0.5204388499259949
46862	0.5162771344184875
46903	0.5165159702301025
46944	0.5144573450088501
46985	0.5155836939811707
47026	0.5176959037780762
47067	0.5195875763893127
47108	0.5189840793609619
47149	0.5166081190109253
47190	0.5145490765571594
47231	0.5135253667831421
47272	0.5225657820701599
47313	0.5164461135864258
47354	0.5186207294464111
47395	0.5203092694282532
47436	0.5168462991714478
47477	0.5181670784950256
47518	0.5073818564414978
47559	0.5168194770812988
47600	0.50361567735672
47641	0.49548107385635376
47682	0.5075411796569824
47723	0.5063380002975464
47764	0.5145597457885742
47805	0.5172935724258423
47846	0.49466437101364136
47887	0.5064849257469177
47928	0.5001358389854431
