step	iou-no-empty_epoch
8978	0.712052583694458
9019	0.7148979306221008
9060	0.6831614971160889
9101	0.7028164863586426
9142	0.6947853565216064
9183	0.6697333455085754
9224	0.699154257774353
9265	0.6602946519851685
9306	0.7042426466941833
9347	0.7256134748458862
9388	0.7220314741134644
9429	0.7170442342758179
9470	0.7255305647850037
9511	0.7172706127166748
9552	0.721246600151062
9593	0.7247511744499207
9634	0.7306538224220276
9675	0.7101113200187683
9716	0.7037156224250793
9757	0.7057651877403259
9798	0.7308300137519836
9839	0.7305958867073059
9880	0.6978733539581299
9921	0.7146108746528625
9962	0.710513174533844
10003	0.7308428883552551
10044	0.7107245922088623
10085	0.6932325959205627
10126	0.7337250113487244
10167	0.7195252180099487
10208	0.705537736415863
10249	0.7356967329978943
10290	0.7420374155044556
10331	0.6778237819671631
10372	0.7375118136405945
10413	0.723365843296051
10454	0.7293988466262817
10495	0.7167101502418518
10536	0.7239346504211426
10577	0.7118219137191772
10618	0.7082569599151611
10659	0.7286460995674133
10700	0.7074023485183716
10741	0.720893144607544
10782	0.7079671621322632
10823	0.7256559729576111
10864	0.7228773236274719
10905	0.7246592044830322
10946	0.719960629940033
10987	0.7040043473243713
11028	0.7083701491355896
11069	0.7231593132019043
11110	0.7306647896766663
11151	0.7419978380203247
11192	0.7386293411254883
11233	0.7288380265235901
11274	0.6910964250564575
11315	0.7216367721557617
11356	0.7305083274841309
11397	0.7343483567237854
11438	0.733846127986908
11479	0.7298645377159119
11520	0.7288041114807129
11561	0.7406707406044006
11602	0.7065049409866333
11643	0.7386590838432312
11684	0.7211223840713501
11725	0.732545018196106
11766	0.7387569546699524
11807	0.7372402548789978
11848	0.7311398983001709
11889	0.757542610168457
11930	0.7456907033920288
11971	0.7265535593032837
12012	0.704085111618042
12053	0.7405915856361389
12094	0.7341399192810059
12135	0.7350852489471436
12176	0.725369930267334
12217	0.7124175429344177
12258	0.726503312587738
12299	0.7188599705696106
12340	0.7261776924133301
12381	0.7345941066741943
12422	0.7238599061965942
12463	0.7515013217926025
12504	0.7515265345573425
12545	0.751453697681427
12586	0.7312569618225098
12627	0.7315211892127991
12668	0.7465103268623352
12709	0.7178213000297546
12750	0.7522324323654175
12791	0.7392943501472473
12832	0.7496138215065002
12873	0.7279273271560669
12914	0.7605587244033813
12955	0.7337709665298462
12996	0.7411686182022095
13037	0.7411690950393677
13078	0.7524768114089966
13119	0.7497912049293518
13160	0.7604833245277405
13201	0.740678608417511
13242	0.7542345523834229
13283	0.7307498455047607
13324	0.7526708245277405
13365	0.7467842102050781
13406	0.7195854783058167
13447	0.7472085356712341
13488	0.7600802779197693
13529	0.7435200214385986
13570	0.7474295496940613
13611	0.7506506443023682
13652	0.7469260096549988
13693	0.7549219727516174
13734	0.7219836115837097
13775	0.7699971795082092
13816	0.7617689967155457
13857	0.7533186078071594
13898	0.7235012054443359
13939	0.7566401362419128
13980	0.739340603351593
14021	0.7549108266830444
14062	0.7528555989265442
14103	0.7440669536590576
14144	0.7690121531486511
14185	0.7478387355804443
14226	0.7702990174293518
14267	0.7755588889122009
14308	0.7672197818756104
14349	0.7558509707450867
14390	0.7597559094429016
14431	0.7661187648773193
14472	0.7700983285903931
14513	0.7413799166679382
14554	0.7551205158233643
14595	0.7658905386924744
14636	0.7592484951019287
14677	0.773850679397583
14718	0.7732530236244202
14759	0.7517682313919067
14800	0.7635481357574463
14841	0.7464412450790405
14882	0.7121384143829346
14923	0.7405760288238525
14964	0.7562885880470276
15005	0.7601260542869568
15046	0.7648268938064575
15087	0.7507938146591187
15128	0.7606549859046936
15169	0.7682747840881348
15210	0.746760904788971
15251	0.7657042741775513
15292	0.7725293636322021
15333	0.7849406599998474
15374	0.7718379497528076
15415	0.7792260646820068
15456	0.7767497897148132
15497	0.7886263728141785
15538	0.7630957961082458
15579	0.7886603474617004
15620	0.7726283073425293
15661	0.7879862785339355
15702	0.782547116279602
15743	0.77461177110672
15784	0.7871701717376709
15825	0.7883796095848083
15866	0.7771153450012207
15907	0.7813352942466736
15948	0.7785054445266724
15989	0.7835188508033752
16030	0.7812995314598083
16071	0.7647750973701477
16112	0.7770270109176636
16153	0.781048595905304
16194	0.7795218229293823
16235	0.7741175889968872
16276	0.7768425345420837
16317	0.7879406809806824
16358	0.7866088151931763
16399	0.7912939786911011
16440	0.7782295942306519
16481	0.7861789464950562
16522	0.7923457026481628
16563	0.7933545708656311
16604	0.7891712188720703
16645	0.7954425811767578
16686	0.7966693639755249
16727	0.7826659083366394
16768	0.7997883558273315
16809	0.8036552667617798
16850	0.7866456508636475
16891	0.792867124080658
16932	0.8027338981628418
16973	0.8006101846694946
17014	0.8005057573318481
17055	0.7935527563095093
17096	0.7946416139602661
17137	0.7879256010055542
17178	0.7743768692016602
17219	0.7866107821464539
17260	0.7796080708503723
17301	0.7483863830566406
17342	0.7480520606040955
17383	0.7829967141151428
17424	0.7941173911094666
17465	0.7860516905784607
17506	0.7942399978637695
17547	0.7946911454200745
17588	0.7939671874046326
17629	0.7818530201911926
17670	0.7816903591156006
17711	0.7892684936523438
17752	0.7953437566757202
17793	0.794579267501831
17834	0.789963960647583
17875	0.795815646648407
17916	0.7873770594596863
17957	0.796085000038147
17998	0.7987930774688721
18039	0.8042067885398865
18080	0.7905840873718262
18121	0.7978107929229736
18162	0.7914360165596008
18203	0.7819667458534241
18244	0.8049313426017761
18285	0.7987014055252075
18326	0.7723543643951416
18367	0.7648906707763672
18408	0.7772636413574219
18449	0.7858467102050781
18490	0.7890689969062805
18531	0.7967934608459473
18572	0.7881909608840942
18613	0.8091815710067749
18654	0.8046059608459473
18695	0.8101567625999451
18736	0.8088429570198059
18777	0.8035180568695068
18818	0.7973164916038513
18859	0.7989432215690613
18900	0.8020774722099304
18941	0.7972323298454285
18982	0.8006588220596313
19023	0.7935933470726013
19064	0.805961549282074
19105	0.8042681217193604
19146	0.808591902256012
19187	0.8047894239425659
19228	0.7962486743927002
19269	0.8100423216819763
19310	0.8085246682167053
19351	0.8056358695030212
19392	0.8014307022094727
19433	0.8089897036552429
19474	0.8115432262420654
19515	0.803543210029602
19556	0.8078001141548157
19597	0.795106053352356
19638	0.7974860668182373
19679	0.8105266094207764
19720	0.8067810535430908
19761	0.7980698347091675
19802	0.8111401796340942
19843	0.7964920401573181
19884	0.7879428267478943
19925	0.7964101433753967
19966	0.8057340383529663
20007	0.8103618025779724
20048	0.8181800842285156
20089	0.8116419315338135
20130	0.8206170797348022
20171	0.8080283403396606
20212	0.8148345947265625
20253	0.8075101375579834
20294	0.8165724873542786
20335	0.7957640886306763
20376	0.8109157681465149
20417	0.8073701858520508
20458	0.8050765991210938
20499	0.8006302118301392
20540	0.8204411268234253
20581	0.8193541169166565
20622	0.808312177658081
20663	0.807849645614624
20704	0.8142462968826294
20745	0.8096272349357605
20786	0.8064745664596558
20827	0.8032049536705017
20868	0.8141067624092102
20909	0.8099051117897034
20950	0.8030465245246887
20991	0.7971673011779785
21032	0.777835488319397
21073	0.7924879789352417
21114	0.7955787181854248
21155	0.7992038130760193
21196	0.808803379535675
21237	0.8141472339630127
21278	0.7996695637702942
21319	0.8129087686538696
21360	0.8065202236175537
21401	0.8108981251716614
21442	0.80782550573349
21483	0.8097120523452759
21524	0.8041738271713257
21565	0.8078529834747314
21606	0.8014103770256042
21647	0.8025925159454346
21688	0.8174606561660767
21729	0.800563633441925
21770	0.8089074492454529
21811	0.8175475597381592
21852	0.7977920770645142
21893	0.8147984147071838
21934	0.8092401027679443
21975	0.8194270133972168
22016	0.8131610155105591
22057	0.8183106184005737
22098	0.8270637392997742
22139	0.8277668356895447
22180	0.8228297829627991
22221	0.815362274646759
22262	0.8205959796905518
22303	0.8250802159309387
22344	0.8196083307266235
22385	0.8177286982536316
22426	0.8166636824607849
22467	0.8224902749061584
22508	0.8238807916641235
22549	0.8051578998565674
22590	0.8074772357940674
22631	0.8015177249908447
22672	0.8165505528450012
22713	0.8160445094108582
22754	0.8183258175849915
22795	0.8097075819969177
22836	0.8223361372947693
22877	0.817380964756012
22918	0.8257477283477783
22959	0.8241914510726929
23000	0.8285297751426697
23041	0.8164162039756775
23082	0.8117403984069824
23123	0.804583728313446
23164	0.8198797702789307
23205	0.8233368396759033
23246	0.8166642785072327
23287	0.8255071640014648
23328	0.8250333666801453
23369	0.8275452256202698
23410	0.827102541923523
23451	0.815036952495575
23492	0.8281107544898987
23533	0.8271849751472473
23574	0.8192762136459351
23615	0.8163161277770996
23656	0.8143933415412903
23697	0.818479061126709
23738	0.8066790103912354
23779	0.8201851844787598
23820	0.8232081532478333
23861	0.8094209432601929
23902	0.7826725840568542
23943	0.8087682723999023
23984	0.8129382133483887
24025	0.822573721408844
24066	0.8055998086929321
24107	0.8244568109512329
24148	0.8239990472793579
24189	0.8157910704612732
24230	0.8245181441307068
24271	0.819723904132843
24312	0.8170748949050903
24353	0.812944769859314
24394	0.8158690929412842
24435	0.8242247700691223
24476	0.8224756121635437
24517	0.8251892924308777
24558	0.8286486268043518
24599	0.820068359375
24640	0.824834406375885
24681	0.8275506496429443
24722	0.8268980383872986
24763	0.8217335343360901
24804	0.8239650130271912
24845	0.8317820429801941
24886	0.8329097628593445
24927	0.8341401815414429
24968	0.8343991041183472
25009	0.8273212909698486
25050	0.8366184234619141
25091	0.8309970498085022
25132	0.831836998462677
25173	0.8216229677200317
25214	0.8266170620918274
25255	0.8326550126075745
25296	0.8187134265899658
25337	0.8190747499465942
25378	0.8300483822822571
25419	0.8229323625564575
25460	0.8238690495491028
25501	0.8262311220169067
25542	0.8330215811729431
25583	0.8282854557037354
25624	0.8275226950645447
25665	0.8112342953681946
25706	0.8153985738754272
25747	0.816705584526062
25788	0.8115214109420776
25829	0.819835901260376
25870	0.8081717491149902
25911	0.8145151138305664
25952	0.8202922940254211
25993	0.8264902234077454
26034	0.8286396861076355
26075	0.8248286843299866
26116	0.8240594863891602
26157	0.8220823407173157
26198	0.8280091285705566
26239	0.8277275562286377
26280	0.8312298655509949
26321	0.8304521441459656
26362	0.8275731801986694
26403	0.8307516574859619
26444	0.8278841972351074
26485	0.8343895077705383
26526	0.8338684439659119
26567	0.8331484198570251
26608	0.8019512295722961
26649	0.8261301517486572
26690	0.8365597724914551
26731	0.8244970440864563
26772	0.8348549604415894
26813	0.8160372376441956
26854	0.8208684921264648
26895	0.8117526173591614
26936	0.8242206573486328
26977	0.8255522847175598
27018	0.8312760591506958
27059	0.8324527144432068
27100	0.8244946002960205
27141	0.8272799253463745
27182	0.8268353343009949
27223	0.8343832492828369
27264	0.8236305117607117
27305	0.830824077129364
27346	0.8239522576332092
27387	0.831368625164032
27428	0.8298736214637756
27469	0.829865574836731
27510	0.83473801612854
27551	0.8383439779281616
27592	0.82908695936203
27633	0.8261666297912598
27674	0.8185492753982544
27715	0.8160086870193481
27756	0.7976090312004089
27797	0.816677451133728
27838	0.8265451788902283
27879	0.8239834308624268
27920	0.8299935460090637
27961	0.824200451374054
28002	0.8331915140151978
28043	0.8216981887817383
28084	0.823153018951416
28125	0.8281882405281067
28166	0.8246023058891296
28207	0.8362279534339905
28248	0.8347881436347961
28289	0.8327862620353699
28330	0.8309069275856018
28371	0.8303366899490356
28412	0.8414481282234192
28453	0.8358878493309021
28494	0.8347165584564209
28535	0.83804851770401
28576	0.8398821949958801
28617	0.832480788230896
28658	0.832177996635437
28699	0.8345065116882324
28740	0.8378602266311646
28781	0.8424738645553589
28822	0.830590009689331
28863	0.8290936946868896
28904	0.828453540802002
28945	0.8342159986495972
28986	0.8331965208053589
29027	0.8308820128440857
29068	0.8308923244476318
29109	0.8305895328521729
29150	0.8360329270362854
29191	0.813299834728241
29232	0.8265437483787537
29273	0.8169365525245667
29314	0.8306255340576172
29355	0.8168206214904785
29396	0.8368908762931824
29437	0.838358998298645
29478	0.8374583125114441
29519	0.8397002220153809
29560	0.831496000289917
29601	0.8342418670654297
29642	0.8351626992225647
29683	0.8331005573272705
29724	0.8367876410484314
29765	0.8353220224380493
29806	0.8243333101272583
29847	0.8205235600471497
29888	0.8300860524177551
29929	0.8364972472190857
29970	0.831182062625885
30011	0.8427196145057678
30052	0.8410366177558899
30093	0.8214000463485718
30134	0.8339661955833435
30175	0.8343227505683899
30216	0.8346813321113586
30257	0.837559163570404
30298	0.8452104926109314
30339	0.8401432037353516
30380	0.8404807448387146
30421	0.8378629684448242
30462	0.8411650061607361
30503	0.8349089622497559
30544	0.8358426094055176
30585	0.837844729423523
30626	0.8234759569168091
30667	0.8391073346138
30708	0.8325928449630737
30749	0.8406497836112976
30790	0.8349941968917847
30831	0.844948410987854
30872	0.8313122987747192
30913	0.8391992449760437
30954	0.8338942527770996
30995	0.8387293815612793
31036	0.8465175628662109
31077	0.8439478278160095
31118	0.8360742330551147
31159	0.8339220285415649
31200	0.8339532613754272
31241	0.839515209197998
31282	0.8300313949584961
31323	0.8244075775146484
31364	0.834522008895874
31405	0.832846999168396
31446	0.8438055515289307
31487	0.8487086892127991
31528	0.8467298150062561
31569	0.8400623798370361
31610	0.8370190858840942
31651	0.8436910510063171
31692	0.8451743721961975
31733	0.8442369103431702
31774	0.8486462235450745
31815	0.8471121191978455
31856	0.8392984867095947
31897	0.8426313400268555
31938	0.8461489081382751
31979	0.8345044255256653
32020	0.8480680584907532
32061	0.8471843004226685
32102	0.8358754515647888
32143	0.846189558506012
32184	0.8456239700317383
32225	0.8423336744308472
32266	0.8359805941581726
32307	0.842067539691925
32348	0.8450096249580383
32389	0.833577573299408
32430	0.836849570274353
32471	0.8323606252670288
32512	0.8366702795028687
32553	0.8287981748580933
32594	0.8267449736595154
32635	0.8314692974090576
32676	0.8366286158561707
32717	0.8466224670410156
32758	0.8478931784629822
32799	0.8439980149269104
32840	0.8444303870201111
32881	0.8444711565971375
32922	0.8350284099578857
32963	0.8453713059425354
33004	0.8462250828742981
33045	0.8407613635063171
33086	0.8340690732002258
33127	0.8254785537719727
33168	0.8378440737724304
33209	0.844931423664093
33250	0.8338418006896973
33291	0.847202479839325
33332	0.8403730392456055
33373	0.8492750525474548
33414	0.8398429751396179
33455	0.8462828993797302
33496	0.83815598487854
33537	0.8363423943519592
33578	0.8343419432640076
33619	0.8101975321769714
33660	0.8419631719589233
33701	0.829037070274353
33742	0.8343120813369751
33783	0.8473989963531494
33824	0.8391836881637573
33865	0.8390059471130371
33906	0.8393514156341553
33947	0.8464678525924683
33988	0.8357773423194885
34029	0.842168390750885
34070	0.8388965725898743
34111	0.836057186126709
34152	0.833346962928772
34193	0.8373351097106934
34234	0.8304491639137268
34275	0.808380126953125
34316	0.8314030170440674
34357	0.8341924548149109
34398	0.8437604904174805
34439	0.8354313969612122
34480	0.8468866348266602
34521	0.8406615853309631
34562	0.8486743569374084
34603	0.8453419208526611
34644	0.8344082832336426
34685	0.8404249548912048
34726	0.8464458584785461
34767	0.8439838886260986
34808	0.8405060768127441
34849	0.8406828045845032
34890	0.844410240650177
34931	0.8386873006820679
34972	0.8480858206748962
35013	0.84717857837677
35054	0.8452104926109314
35095	0.8502471446990967
35136	0.8508580923080444
35177	0.8512023091316223
35218	0.8446723818778992
35259	0.8527544736862183
35300	0.8498442769050598
35341	0.8466139435768127
35382	0.8474298715591431
35423	0.8445311784744263
35464	0.8477354645729065
35505	0.8463278412818909
35546	0.8489823937416077
35587	0.846623957157135
35628	0.8328571319580078
35669	0.8281385898590088
35710	0.8451443910598755
35751	0.8479220867156982
35792	0.8376895189285278
35833	0.8432260751724243
35874	0.8478628993034363
35915	0.8530945777893066
35956	0.8484167456626892
35997	0.846011757850647
36038	0.847820520401001
36079	0.8414753675460815
36120	0.8363835215568542
36161	0.8432796001434326
36202	0.8395221829414368
36243	0.8386985659599304
36284	0.8437079191207886
36325	0.840981125831604
36366	0.8481428623199463
36407	0.840045690536499
36448	0.8463978171348572
36489	0.8484481573104858
36530	0.8521239757537842
36571	0.853401780128479
36612	0.8494749665260315
36653	0.8358660340309143
36694	0.8202505111694336
36735	0.823472261428833
36776	0.8007877469062805
36817	0.8292554616928101
36858	0.8293308019638062
36899	0.8392308354377747
36940	0.827682375907898
36981	0.8412143588066101
37022	0.8337703943252563
37063	0.8362696170806885
37104	0.8452385663986206
37145	0.8456011414527893
37186	0.8374150991439819
37227	0.8330550789833069
37268	0.8223648071289062
37309	0.8402499556541443
37350	0.8482827544212341
37391	0.851237952709198
37432	0.8506510853767395
37473	0.8382490277290344
37514	0.8425021171569824
37555	0.8409614562988281
37596	0.8487054705619812
37637	0.8463008999824524
37678	0.8413791060447693
37719	0.8536449074745178
37760	0.8532580137252808
37801	0.8461194634437561
37842	0.8557924032211304
37883	0.8529665470123291
37924	0.8457213640213013
37965	0.8516595959663391
38006	0.8530709743499756
38047	0.8556854128837585
38088	0.8542236089706421
38129	0.8547410368919373
38170	0.8579420447349548
38211	0.8550323843955994
38252	0.8587843775749207
38293	0.8493769764900208
38334	0.8451331853866577
38375	0.853646457195282
38416	0.8544392585754395
38457	0.8557010293006897
38498	0.8578625321388245
38539	0.8579976558685303
38580	0.857749879360199
38621	0.8532379269599915
38662	0.8578829169273376
38703	0.853761613368988
38744	0.8476330637931824
38785	0.8544990420341492
38826	0.8527147173881531
38867	0.8552520275115967
38908	0.8516654968261719
38949	0.8559609055519104
38990	0.8469350934028625
39031	0.857697069644928
39072	0.8589637875556946
39113	0.8542359471321106
39154	0.8598664999008179
39195	0.8575818538665771
39236	0.8369223475456238
39277	0.845925509929657
39318	0.8517156839370728
39359	0.840735912322998
39400	0.851569414138794
39441	0.8517447113990784
39482	0.849808931350708
39523	0.8567498922348022
39564	0.8483675122261047
39605	0.8513863682746887
39646	0.8573415279388428
39687	0.8548488020896912
39728	0.8491319417953491
39769	0.8571776151657104
39810	0.8587899804115295
39851	0.8505749702453613
39892	0.825214684009552
39933	0.837445855140686
39974	0.8394084572792053
40015	0.845666229724884
40056	0.8409435749053955
40097	0.8431527018547058
40138	0.8449574112892151
40179	0.842068612575531
40220	0.8347148895263672
40261	0.831835925579071
40302	0.842049777507782
40343	0.8437792062759399
40384	0.8433949947357178
40425	0.8477721810340881
40466	0.8508079051971436
40507	0.8490366339683533
40548	0.8520848155021667
40589	0.8457651138305664
40630	0.8527982234954834
40671	0.8434711694717407
40712	0.8296068906784058
40753	0.8467509150505066
40794	0.8456574082374573
40835	0.8449631929397583
40876	0.8426973819732666
40917	0.8473019003868103
40958	0.8397123217582703
40999	0.8520521521568298
41040	0.8502197265625
41081	0.8372131586074829
41122	0.8471403121948242
41163	0.8424163460731506
41204	0.8507267832756042
41245	0.8406976461410522
41286	0.8475632667541504
41327	0.8521826863288879
41368	0.8483070135116577
41409	0.8514558672904968
41450	0.8520143628120422
41491	0.8515942096710205
41532	0.8521876335144043
41573	0.8321121335029602
41614	0.8354182839393616
41655	0.8429369926452637
41696	0.8398008942604065
41737	0.8451059460639954
41778	0.8502287864685059
41819	0.850014865398407
41860	0.8453574180603027
41901	0.848204493522644
41942	0.8467309474945068
41983	0.8325289487838745
42024	0.8386193513870239
42065	0.8462216258049011
42106	0.8469069004058838
42147	0.8293530344963074
42188	0.8443819880485535
42229	0.8489559292793274
42270	0.8544459939002991
42311	0.8554500937461853
42352	0.8488888740539551
42393	0.8462563157081604
42434	0.8344908356666565
42475	0.8478841185569763
42516	0.8488708138465881
42557	0.853293240070343
42598	0.8298200368881226
42639	0.849601149559021
42680	0.8566673398017883
42721	0.8574431538581848
42762	0.856759786605835
42803	0.8479255437850952
42844	0.8561116456985474
42885	0.8505595326423645
42926	0.853428840637207
42967	0.8553861379623413
43008	0.856212854385376
43049	0.8504868149757385
43090	0.8469752669334412
43131	0.8536614179611206
43172	0.8524339199066162
43213	0.8510154485702515
43254	0.8532174229621887
43295	0.8517376780509949
43336	0.857514500617981
43377	0.8419938087463379
43418	0.8454242944717407
43459	0.8538452386856079
43500	0.8569687008857727
43541	0.8537519574165344
43582	0.8525890707969666
43623	0.8492623567581177
43664	0.8486229181289673
43705	0.8577846884727478
43746	0.8532264232635498
43787	0.8519734144210815
43828	0.8505024313926697
43869	0.8436019420623779
43910	0.8551058769226074
43951	0.8487330079078674
43992	0.856076180934906
44033	0.8560128808021545
44074	0.8566561937332153
44115	0.8443803191184998
44156	0.8177906274795532
44197	0.8296490907669067
44238	0.8438196778297424
44279	0.845660924911499
44320	0.8469569683074951
44361	0.8432714343070984
44402	0.8539795279502869
44443	0.851472020149231
44484	0.8553568720817566
44525	0.8513986468315125
44566	0.8478932976722717
44607	0.8509806990623474
44648	0.8588083982467651
44689	0.8537105917930603
44730	0.852992057800293
44771	0.8474172949790955
44812	0.8476295471191406
44853	0.8520362973213196
44894	0.8445906639099121
44935	0.850490927696228
44976	0.8468469977378845
45017	0.8516774773597717
45058	0.8492020964622498
45099	0.8442173004150391
45140	0.8474193811416626
45181	0.8475514650344849
45222	0.8520748019218445
45263	0.8566990494728088
45304	0.8437104225158691
45345	0.8450068235397339
45386	0.8367807269096375
45427	0.8264151215553284
45468	0.8493600487709045
45509	0.8525128960609436
45550	0.8524932861328125
45591	0.8553082346916199
45632	0.8581754565238953
45673	0.8544970154762268
45714	0.8590177297592163
45755	0.8590577840805054
45796	0.8475744128227234
45837	0.8461320400238037
45878	0.8502877354621887
45919	0.8538885712623596
45960	0.8512818813323975
46001	0.85808265209198
46042	0.8596352934837341
46083	0.8580499887466431
46124	0.8587390780448914
46165	0.8607227206230164
46206	0.8607799410820007
46247	0.861044704914093
46288	0.8598807454109192
46329	0.8589351177215576
46370	0.8610374927520752
46411	0.8593562841415405
46452	0.8625341653823853
46493	0.8627303838729858
46534	0.8628411889076233
46575	0.8631083369255066
46616	0.8617467880249023
46657	0.8636505603790283
46698	0.8574423789978027
46739	0.8608938455581665
46780	0.8570998311042786
46821	0.860524594783783
46862	0.8537405729293823
46903	0.8610066771507263
46944	0.8615803122520447
46985	0.857572078704834
47026	0.8579307794570923
47067	0.8554737567901611
47108	0.8606504797935486
47149	0.8581068515777588
47190	0.861275851726532
47231	0.8587207198143005
47272	0.8576505184173584
47313	0.8576289415359497
47354	0.8562713861465454
47395	0.8552339673042297
47436	0.8609791398048401
47477	0.8559242486953735
47518	0.852402925491333
47559	0.854370653629303
47600	0.8366668820381165
47641	0.8368815183639526
47682	0.8426418900489807
47723	0.8433717489242554
47764	0.8472515940666199
47805	0.8469948172569275
47846	0.8513551950454712
47887	0.8403225541114807
47928	0.8384709358215332
47969	0.8331755995750427
48010	0.8395148515701294
48051	0.8466923236846924
48092	0.8528647422790527
48133	0.8512101769447327
48174	0.8419291973114014
48215	0.8503961563110352
48256	0.851992130279541
48297	0.8544121980667114
